Year,Exporter,Importer,Weight,Exporter_region,Import_region
2003,Brazil,Germany,258919.1,Latin America and the Caribbean,Europe
2003,Colombia,United States,227523.17,Latin America and the Caribbean,Northern America
2003,Brazil,United States,219420.47,Latin America and the Caribbean,Northern America
2003,Brazil,Italy,147608.2,Latin America and the Caribbean,Europe
2003,Guatemala,United States,134884.39,Latin America and the Caribbean,Northern America
2003,Brazil,Japan,101189.54,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2003,Colombia,Germany,95637.95,Latin America and the Caribbean,Europe
2003,Costa Rica,United States,78310.52,Latin America and the Caribbean,Northern America
2003,Colombia,Japan,77571.98,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2003,Vietnam,Germany,70709.12,Eastern and South-Eastern Asia (excl. China),Europe
2003,Mexico,United States,67020.44,Latin America and the Caribbean,Northern America
2003,Brazil,France,65697.3,Latin America and the Caribbean,Europe
2003,Cote d'Ivoire,Algeria,61631.613,Sub-Saharan Africa,Northern Africa and Western Asia
2003,Vietnam,United States,61161.492,Eastern and South-Eastern Asia (excl. China),Northern America
2003,Indonesia,United States,60900.367,Eastern and South-Eastern Asia (excl. China),Northern America
2003,Indonesia,Germany,58889.9,Eastern and South-Eastern Asia (excl. China),Europe
2003,Indonesia,Japan,55550.082,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2003,Germany,Austria,49984.812,Europe,Europe
2003,Brazil,Spain,49321.69,Latin America and the Caribbean,Europe
2003,Peru,United States,46915.195,Latin America and the Caribbean,Northern America
2003,Peru,Germany,46193.527,Latin America and the Caribbean,Europe
2003,Brazil,Belgium,45303.332,Latin America and the Caribbean,Europe
2003,Germany,United States,44113.555,Europe,Northern America
2003,India,Italy,43359.75,Central and Southern Asia,Europe
2003,United States,Canada,39791.17,Northern America,Northern America
2003,Honduras,Germany,39441.867,Latin America and the Caribbean,Europe
2003,Papua New Guinea,Germany,37563.9,Oceania (excl. Australia and New Zealand),Europe
2003,Brazil,Sweden,37514.64,Latin America and the Caribbean,Europe
2003,Ethiopia,Germany,36672.484,Sub-Saharan Africa,Europe
2003,Vietnam,Spain,35376.17,Eastern and South-Eastern Asia (excl. China),Europe
2003,El Salvador,United States,34942.914,Latin America and the Caribbean,Northern America
2003,Vietnam,United Kingdom,33828.203,Eastern and South-Eastern Asia (excl. China),Europe
2003,Brazil,Netherlands,32478.205,Latin America and the Caribbean,Europe
2003,Vietnam,Italy,31784.504,Eastern and South-Eastern Asia (excl. China),Europe
2003,Ethiopia,Japan,31638.094,Sub-Saharan Africa,Eastern and South-Eastern Asia (excl. China)
2003,Colombia,Canada,30512.588,Latin America and the Caribbean,Northern America
2003,Brazil,Argentina,29366.678,Latin America and the Caribbean,Latin America and the Caribbean
2003,Belgium,France,29192.398,Europe,Europe
2003,Colombia,Belgium,28936.76,Latin America and the Caribbean,Europe
2003,Nicaragua,United States,27173.867,Latin America and the Caribbean,Northern America
2003,Uganda,Switzerland,26953.268,Sub-Saharan Africa,Europe
2003,Brazil,Greece,25877.055,Latin America and the Caribbean,Europe
2003,Brazil,Finland,25775.447,Latin America and the Caribbean,Europe
2003,United States,Canada,25297.658,Northern America,Northern America
2003,Vietnam,France,25294.887,Eastern and South-Eastern Asia (excl. China),Europe
2003,Guatemala,Germany,25121.133,Latin America and the Caribbean,Europe
2003,Brazil,Canada,24461.777,Latin America and the Caribbean,Northern America
2003,Belgium,France,24434.51,Europe,Europe
2003,Indonesia,Italy,23581.043,Eastern and South-Eastern Asia (excl. China),Europe
2003,Vietnam,Poland,23124.605,Eastern and South-Eastern Asia (excl. China),Europe
2003,Brazil,Denmark,23037.318,Latin America and the Caribbean,Europe
2003,Uganda,Spain,22978.275,Sub-Saharan Africa,Europe
2003,Vietnam,"Korea, Republic",20893.385,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2003,El Salvador,Germany,20095.545,Latin America and the Caribbean,Europe
2003,Brazil,United Kingdom,20047.842,Latin America and the Caribbean,Europe
2003,Honduras,United States,19388.498,Latin America and the Caribbean,Northern America
2003,Cote d'Ivoire,France,19363.305,Sub-Saharan Africa,Europe
2003,Kenya,Germany,19044.27,Sub-Saharan Africa,Europe
2003,Cameroon,Italy,19029.395,Sub-Saharan Africa,Europe
2003,India,Germany,18902.838,Central and Southern Asia,Europe
2003,Brazil,Slovenia,18859.594,Latin America and the Caribbean,Europe
2003,Papua New Guinea,United States,18510.955,Oceania (excl. Australia and New Zealand),Northern America
2003,Guatemala,Italy,18461.941,Latin America and the Caribbean,Europe
2003,Brazil,Austria,17989.018,Latin America and the Caribbean,Europe
2003,Costa Rica,Germany,16901.459,Latin America and the Caribbean,Europe
2003,Ethiopia,Saudi Arabia,16406.473,Sub-Saharan Africa,Northern Africa and Western Asia
2003,Colombia,United States,15996.09,Latin America and the Caribbean,Northern America
2003,Vietnam,Japan,15850.15,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2003,Vietnam,Belgium,15541.551,Eastern and South-Eastern Asia (excl. China),Europe
2003,Colombia,Netherlands,15392.298,Latin America and the Caribbean,Europe
2003,France,Belgium,15337.107,Europe,Europe
2003,Italy,France,15094.19,Europe,Europe
2003,Colombia,Italy,15077.559,Latin America and the Caribbean,Europe
2003,Colombia,Sweden,14815.62,Latin America and the Caribbean,Europe
2003,Colombia,United Kingdom,14790.328,Latin America and the Caribbean,Europe
2003,Tanzania,Germany,14774.942,Sub-Saharan Africa,Europe
2003,Canada,United States,14554.009,Northern America,Northern America
2003,Austria,Germany,14497.877,Europe,Europe
2003,Colombia,France,14404.799,Latin America and the Caribbean,Europe
2003,Brazil,Lebanon,14324.193,Latin America and the Caribbean,Northern Africa and Western Asia
2003,Colombia,Spain,14179.665,Latin America and the Caribbean,Europe
2003,Germany,Netherlands,14069.315,Europe,Europe
2003,Brazil,Switzerland,13952.714,Latin America and the Caribbean,Europe
2003,Brazil,Mexico,13936.426,Latin America and the Caribbean,Latin America and the Caribbean
2003,Uganda,Netherlands,13884.398,Sub-Saharan Africa,Europe
2003,Brazil,Norway,13876.701,Latin America and the Caribbean,Europe
2003,Vietnam,Philippines,13784.623,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2003,United States,Germany,13748.364,Northern America,Europe
2003,Guatemala,Canada,13707.578,Latin America and the Caribbean,Northern America
2003,India,Belgium,13560.8125,Central and Southern Asia,Europe
2003,Italy,Germany,13363.095,Europe,Europe
2003,Vietnam,Netherlands,13263.118,Eastern and South-Eastern Asia (excl. China),Europe
2003,Mexico,United States,13249.986,Latin America and the Caribbean,Northern America
2003,Indonesia,United Kingdom,13096.168,Eastern and South-Eastern Asia (excl. China),Europe
2003,Belgium,Netherlands,12965.486,Europe,Europe
2003,Uganda,Germany,12958.893,Sub-Saharan Africa,Europe
2003,Vietnam,Switzerland,12869.524,Eastern and South-Eastern Asia (excl. China),Europe
2003,Uganda,Italy,12645.852,Sub-Saharan Africa,Europe
2003,India,Spain,12426.605,Central and Southern Asia,Europe
2003,Uganda,Singapore,12082.123,Sub-Saharan Africa,Eastern and South-Eastern Asia (excl. China)
2003,Germany,Poland,11701.344,Europe,Europe
2003,Brazil,Turkey,11488.021,Latin America and the Caribbean,Northern Africa and Western Asia
2003,Kenya,United States,11271.6455,Sub-Saharan Africa,Northern America
2003,Indonesia,Poland,11257.191,Eastern and South-Eastern Asia (excl. China),Europe
2003,Uganda,Former Sudan,11209.739,Sub-Saharan Africa,
2003,Cote d'Ivoire,Spain,10759.447,Sub-Saharan Africa,Europe
2003,Honduras,Belgium,10680.838,Latin America and the Caribbean,Europe
2003,Cote d'Ivoire,Italy,10632.367,Sub-Saharan Africa,Europe
2003,Brazil,Chile,10477.789,Latin America and the Caribbean,Latin America and the Caribbean
2003,Germany,France,10361.659,Europe,Europe
2003,Indonesia,Romania,10337.238,Eastern and South-Eastern Asia (excl. China),Europe
2003,Indonesia,South Africa,10323.018,Eastern and South-Eastern Asia (excl. China),Sub-Saharan Africa
2003,Guatemala,Japan,10233.56,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2003,Germany,Austria,10212.386,Europe,Europe
2003,Costa Rica,Italy,10007.498,Latin America and the Caribbean,Europe
2003,Guatemala,United States,9766.341,Latin America and the Caribbean,Northern America
2003,Costa Rica,United States,9682.666,Latin America and the Caribbean,Northern America
2003,Indonesia,Singapore,9362.4,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2003,Brazil,"Korea, Republic",9349.293,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2003,Costa Rica,Japan,9315.492,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2003,Venezuela,United States,9114.829,Latin America and the Caribbean,Northern America
2003,France,United States,9105.122,Europe,Northern America
2003,Peru,Netherlands,9092.292,Latin America and the Caribbean,Europe
2003,Panama,United States,9025.741,Latin America and the Caribbean,Northern America
2003,Brazil,Syria,9017.89,Latin America and the Caribbean,Northern Africa and Western Asia
2003,Colombia,Finland,9006.86,Latin America and the Caribbean,Europe
2003,Honduras,Japan,9001.141,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2003,Vietnam,Australia,8986.97,Eastern and South-Eastern Asia (excl. China),Australia and New Zealand
2003,Ethiopia,France,8984.934,Sub-Saharan Africa,Europe
2003,Ethiopia,United States,8864.641,Sub-Saharan Africa,Northern America
2003,Germany,France,8857.701,Europe,Europe
2003,Honduras,France,8809.951,Latin America and the Caribbean,Europe
2003,Colombia,Norway,8715.383,Latin America and the Caribbean,Europe
2003,Honduras,Netherlands,8654.307,Latin America and the Caribbean,Europe
2003,Guatemala,Belgium,8618.952,Latin America and the Caribbean,Europe
2003,Guatemala,Switzerland,8537.796,Latin America and the Caribbean,Europe
2003,Papua New Guinea,Australia,8505.839,Oceania (excl. Australia and New Zealand),Australia and New Zealand
2003,Mexico,Japan,8333.935,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2003,Tanzania,Japan,8179.6055,Sub-Saharan Africa,Eastern and South-Eastern Asia (excl. China)
2003,Guatemala,Netherlands,7982.694,Latin America and the Caribbean,Europe
2003,Peru,Belgium,7747.5796,Latin America and the Caribbean,Europe
2003,Brazil,Bosnia Herzegovina,7575.244,Latin America and the Caribbean,Europe
2003,Uganda,Poland,7565.385,Sub-Saharan Africa,Europe
2003,Cameroon,France,7532.656,Sub-Saharan Africa,Europe
2003,Belgium,Italy,7524.4307,Europe,Europe
2003,Uganda,United Kingdom,7447.2383,Sub-Saharan Africa,Europe
2003,Colombia,"Korea, Republic",7399.9233,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2003,Honduras,Italy,7329.565,Latin America and the Caribbean,Europe
2003,Indonesia,Algeria,7301.42,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2003,Vietnam,Singapore,7249.45,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2003,Germany,Spain,7244.3438,Europe,Europe
2003,Belgium,Netherlands,7178.326,Europe,Europe
2003,Indonesia,"Korea, Republic",7123.6753,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2003,Uganda,France,7085.131,Sub-Saharan Africa,Europe
2003,Indonesia,Malaysia,6990.4766,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2003,Indonesia,Bulgaria,6834.458,Eastern and South-Eastern Asia (excl. China),Europe
2003,Germany,Italy,6764.363,Europe,Europe
2003,Indonesia,United States,6763.579,Eastern and South-Eastern Asia (excl. China),Northern America
2003,Germany,Belgium,6722.94,Europe,Europe
2003,Cameroon,Belgium,6691.962,Sub-Saharan Africa,Europe
2003,Brazil,Portugal,6681.474,Latin America and the Caribbean,Europe
2003,Honduras,"Korea, Republic",6674.197,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2003,Indonesia,Morocco,6666.075,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2003,Brazil,Australia,6503.6035,Latin America and the Caribbean,Australia and New Zealand
2003,Vietnam,China,6328.5,Eastern and South-Eastern Asia (excl. China),China
2003,El Salvador,Japan,6268.604,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2003,Guinea,Morocco,6264.479,Sub-Saharan Africa,Northern Africa and Western Asia
2003,Ethiopia,Italy,6250.0845,Sub-Saharan Africa,Europe
2003,Papua New Guinea,Japan,6238.323,Oceania (excl. Australia and New Zealand),Eastern and South-Eastern Asia (excl. China)
2003,Brazil,Algeria,6231.173,Latin America and the Caribbean,Northern Africa and Western Asia
2003,Rwanda,Kenya,6209.26,Sub-Saharan Africa,Sub-Saharan Africa
2003,Mexico,Belgium,6182.2827,Latin America and the Caribbean,Europe
2003,Honduras,Spain,6147.3965,Latin America and the Caribbean,Europe
2003,Ecuador,United States,6127.171,Latin America and the Caribbean,Northern America
2003,Brazil,Croatia,6092.269,Latin America and the Caribbean,Europe
2003,Lebanon,Armenia,6066.46,Northern Africa and Western Asia,Northern Africa and Western Asia
2003,Burundi,Germany,6036.5,Sub-Saharan Africa,Europe
2003,Colombia,Denmark,6018.5205,Latin America and the Caribbean,Europe
2003,Cameroon,Germany,5974.742,Sub-Saharan Africa,Europe
2003,Mexico,Germany,5870.046,Latin America and the Caribbean,Europe
2003,Costa Rica,Belgium,5815.652,Latin America and the Caribbean,Europe
2003,Indonesia,Spain,5763.3096,Eastern and South-Eastern Asia (excl. China),Europe
2003,Brazil,United States,5720.6274,Latin America and the Caribbean,Northern America
2003,India,France,5705.7207,Central and Southern Asia,Europe
2003,Uganda,United States,5686.999,Sub-Saharan Africa,Northern America
2003,Ethiopia,Belgium,5655.5234,Sub-Saharan Africa,Europe
2003,Vietnam,Hungary,5569.7334,Eastern and South-Eastern Asia (excl. China),Europe
2003,Brazil,North Macedonia,5406.39,Latin America and the Caribbean,Europe
2003,Indonesia,Egypt,5380.918,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2003,Nicaragua,Germany,5331.8564,Latin America and the Caribbean,Europe
2003,El Salvador,France,5272.43,Latin America and the Caribbean,Europe
2003,China,Germany,5271.2744,China,Europe
2003,Vietnam,Romania,5229.216,Eastern and South-Eastern Asia (excl. China),Europe
2003,Lao PDR,Poland,5226.632,Eastern and South-Eastern Asia (excl. China),Europe
2003,Germany,Spain,5120.5645,Europe,Europe
2003,Nicaragua,Spain,5099.6504,Latin America and the Caribbean,Europe
2003,Germany,Belgium,5080.3354,Europe,Europe
2003,Peru,Canada,5077.9043,Latin America and the Caribbean,Northern America
2003,Cote d'Ivoire,Morocco,5064.708,Sub-Saharan Africa,Northern Africa and Western Asia
2003,Peru,France,5063.0366,Latin America and the Caribbean,Europe
2003,Germany,Luxembourg,5025.037,Europe,Europe
2003,Vietnam,Malaysia,4952.211,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2003,Burundi,United States,4904.461,Sub-Saharan Africa,Northern America
2003,Brazil,Poland,4883.3755,Latin America and the Caribbean,Europe
2003,Mexico,Netherlands,4842.209,Latin America and the Caribbean,Europe
2003,Uganda,Belgium,4835.9863,Sub-Saharan Africa,Europe
2003,India,Japan,4763.645,Central and Southern Asia,Eastern and South-Eastern Asia (excl. China)
2003,Kenya,Sweden,4715.7017,Sub-Saharan Africa,Europe
2003,Spain,Portugal,4715.575,Europe,Europe
2003,Mexico,Switzerland,4715.486,Latin America and the Caribbean,Europe
2003,Honduras,"Korea, Democratic People’s Republic",4588.621,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2003,Brazil,Hungary,4524.5103,Latin America and the Caribbean,Europe
2003,Germany,Czech Republic,4489.221,Europe,Europe
2003,Poland,Ukraine,4451.7666,Europe,Europe
2003,Finland,Estonia,4443.0327,Europe,Europe
2003,United States,Canada,4412.2886,Northern America,Northern America
2003,Papua New Guinea,Germany,4374.531,Oceania (excl. Australia and New Zealand),Europe
2003,Sweden,United States,4337.1567,Europe,Northern America
2003,Cote d'Ivoire,Belgium,4336.592,Sub-Saharan Africa,Europe
2003,India,Switzerland,4330.172,Central and Southern Asia,Europe
2003,Nicaragua,United Kingdom,4321.2144,Latin America and the Caribbean,Europe
2003,India,Algeria,4231.8257,Central and Southern Asia,Northern Africa and Western Asia
2003,Peru,Sweden,4229.3677,Latin America and the Caribbean,Europe
2003,Honduras,United Kingdom,4214.242,Latin America and the Caribbean,Europe
2003,Uganda,Hungary,4158.552,Sub-Saharan Africa,Europe
2003,Honduras,Sweden,4150.968,Latin America and the Caribbean,Europe
2003,India,Slovenia,4113.584,Central and Southern Asia,Europe
2003,United States,Japan,4104.891,Northern America,Eastern and South-Eastern Asia (excl. China)
2003,Uganda,Algeria,4096.232,Sub-Saharan Africa,Northern Africa and Western Asia
2003,Denmark,Sweden,4070.608,Europe,Europe
2003,France,Belgium,4039.5352,Europe,Europe
2003,Peru,United Kingdom,4010.259,Latin America and the Caribbean,Europe
2003,Belgium,United Kingdom,3997.064,Europe,Europe
2003,"Congo, Democratic Republic",Italy,3979.52,Sub-Saharan Africa,Europe
2003,Cameroon,Algeria,3958.1238,Sub-Saharan Africa,Northern Africa and Western Asia
2003,Guatemala,Sweden,3955.5737,Latin America and the Caribbean,Europe
2003,Portugal,Spain,3923.7761,Europe,Europe
2003,El Salvador,Belgium,3917.5366,Latin America and the Caribbean,Europe
2003,Kenya,Netherlands,3917.2244,Sub-Saharan Africa,Europe
2003,Canada,United States,3867.4448,Northern America,Northern America
2003,Thailand,Poland,3863.142,Eastern and South-Eastern Asia (excl. China),Europe
2003,Costa Rica,Canada,3850.3757,Latin America and the Caribbean,Northern America
2003,Rwanda,Uganda,3830.72,Sub-Saharan Africa,Sub-Saharan Africa
2003,Costa Rica,Netherlands,3791.8027,Latin America and the Caribbean,Europe
2003,Indonesia,Belgium,3744.6123,Eastern and South-Eastern Asia (excl. China),Europe
2003,Kenya,Eritrea,3686.7107,Sub-Saharan Africa,Sub-Saharan Africa
2003,India,Russian Federation,3644.8945,Central and Southern Asia,Europe
2003,Italy,United States,3639.1704,Europe,Northern America
2003,Nicaragua,Canada,3625.0493,Latin America and the Caribbean,Northern America
2003,Kenya,United Kingdom,3606.6248,Sub-Saharan Africa,Europe
2003,Indonesia,"Other Asia, nes",3593.7458,Eastern and South-Eastern Asia (excl. China),
2003,Colombia,Israel,3587.034,Latin America and the Caribbean,Northern Africa and Western Asia
2003,Cote d'Ivoire,Portugal,3579.317,Sub-Saharan Africa,Europe
2003,Guinea,France,3569.9,Sub-Saharan Africa,Europe
2003,Indonesia,Austria,3554.1,Eastern and South-Eastern Asia (excl. China),Europe
2003,Spain,France,3538.4436,Europe,Europe
2003,Madagascar,France,3524.0674,Sub-Saharan Africa,Europe
2003,Kenya,Belgium,3521.9368,Sub-Saharan Africa,Europe
2003,Mexico,France,3516.4006,Latin America and the Caribbean,Europe
2003,Ecuador,Germany,3510.6248,Latin America and the Caribbean,Europe
2003,Yemen,United States,3487.64,Northern Africa and Western Asia,Northern America
2003,Vietnam,Israel,3485.316,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2003,"Congo, Republic",Italy,3474.35,Sub-Saharan Africa,Europe
2003,Guatemala,Finland,3450.1858,Latin America and the Caribbean,Europe
2003,Guatemala,Panama,3397.932,Latin America and the Caribbean,Latin America and the Caribbean
2003,India,Portugal,3383.293,Central and Southern Asia,Europe
2003,Kenya,Finland,3321.3262,Sub-Saharan Africa,Europe
2003,Germany,United Kingdom,3320.3245,Europe,Europe
2003,Ethiopia,Saudi Arabia,3301.0,Sub-Saharan Africa,Northern Africa and Western Asia
2003,Guatemala,Norway,3270.536,Latin America and the Caribbean,Europe
2003,Italy,United Kingdom,3265.304,Europe,Europe
2003,Vietnam,Czech Republic,3264.2878,Eastern and South-Eastern Asia (excl. China),Europe
2003,Germany,Lithuania,3235.992,Europe,Europe
2003,Germany,United Kingdom,3208.6748,Europe,Europe
2003,France,Italy,3204.0073,Europe,Europe
2003,Indonesia,Switzerland,3156.3872,Eastern and South-Eastern Asia (excl. China),Europe
2003,Indonesia,India,3125.5046,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2003,Canada,United States,3124.1753,Northern America,Northern America
2003,Rwanda,Tanzania,3029.52,Sub-Saharan Africa,Sub-Saharan Africa
2003,Tanzania,Belgium,3024.1245,Sub-Saharan Africa,Europe
2003,Indonesia,Russian Federation,3002.3906,Eastern and South-Eastern Asia (excl. China),Europe
