Year,Exporter,Importer,Weight,Exporter_region,Import_region
2014,Papua New Guinea,United States,14534.734,Oceania (excl. Australia and New Zealand),Northern America
2014,Germany,Hungary,14267.06,Europe,Europe
2014,Indonesia,United Kingdom,14247.434,Eastern and South-Eastern Asia (excl. China),Europe
2014,Brazil,Norway,14064.613,Latin America and the Caribbean,Europe
2014,Uganda,Belgium,13948.958,Sub-Saharan Africa,Europe
2014,Germany,Netherlands,13902.457,Europe,Europe
2014,Italy,Austria,13672.488,Europe,Europe
2014,Colombia,Finland,13364.557,Latin America and the Caribbean,Europe
2014,Honduras,Italy,13098.374,Latin America and the Caribbean,Europe
2014,Belgium,Netherlands,13018.352,Europe,Europe
2014,Germany,Luxembourg,12992.82,Europe,Europe
2014,Brazil,Australia,12628.33,Latin America and the Caribbean,Australia and New Zealand
2014,Vietnam,Portugal,12474.003,Eastern and South-Eastern Asia (excl. China),Europe
2014,Vietnam,Australia,12456.824,Eastern and South-Eastern Asia (excl. China),Australia and New Zealand
2014,Indonesia,Algeria,12394.263,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2014,Uganda,Spain,12384.383,Sub-Saharan Africa,Europe
2014,Germany,Czech Republic,12019.971,Europe,Europe
2014,El Salvador,United States,11633.428,Latin America and the Caribbean,Northern America
2014,Vietnam,Netherlands,11620.816,Eastern and South-Eastern Asia (excl. China),Europe
2014,Peru,"Korea, Republic",11566.25,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2014,Mexico,United States,11229.214,Latin America and the Caribbean,Northern America
2014,Brazil,Cuba,11020.08,Latin America and the Caribbean,Latin America and the Caribbean
2014,Brazil,Poland,10973.433,Latin America and the Caribbean,Europe
2014,Vietnam,United States,10949.415,Eastern and South-Eastern Asia (excl. China),Northern America
2014,Vietnam,Tunisia,10822.078,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2014,Tanzania,Japan,10732.591,Sub-Saharan Africa,Eastern and South-Eastern Asia (excl. China)
2014,Nicaragua,Venezuela,10564.974,Latin America and the Caribbean,Latin America and the Caribbean
2014,Sweden,Denmark,10346.38,Europe,Europe
2014,Peru,Sweden,10287.398,Latin America and the Caribbean,Europe
2014,Honduras,Belgium,10286.973,Latin America and the Caribbean,Europe
2014,Kenya,Germany,10251.561,Sub-Saharan Africa,Europe
2014,Tanzania,Italy,10215.627,Sub-Saharan Africa,Europe
2014,Germany,Spain,10193.606,Europe,Europe
2014,Indonesia,Morocco,10163.848,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2014,Colombia,Sweden,10163.279,Latin America and the Caribbean,Europe
2014,Peru,Belgium,10119.696,Latin America and the Caribbean,Europe
2014,Ethiopia,France,10030.205,Sub-Saharan Africa,Europe
2014,Colombia,France,9917.885,Latin America and the Caribbean,Europe
2014,Lao PDR,Vietnam,9723.508,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2014,Tanzania,Uganda,9706.94,Sub-Saharan Africa,Sub-Saharan Africa
2014,Vietnam,South Africa,9705.352,Eastern and South-Eastern Asia (excl. China),Sub-Saharan Africa
2014,Germany,Belgium,9556.567,Europe,Europe
2014,Germany,Netherlands,9408.95,Europe,Europe
2014,Ethiopia,Italy,9200.37,Sub-Saharan Africa,Europe
2014,Indonesia,Belgium,9043.768,Eastern and South-Eastern Asia (excl. China),Europe
2014,Germany,France,9005.943,Europe,Europe
2014,Guatemala,Germany,9001.809,Latin America and the Caribbean,Europe
2014,Indonesia,Thailand,8744.656,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2014,Brazil,Chile,8694.101,Latin America and the Caribbean,Latin America and the Caribbean
2014,Slovakia,Hungary,8683.719,Europe,Europe
2014,Guatemala,Italy,8664.042,Latin America and the Caribbean,Europe
2014,Brazil,Tunisia,8634.379,Latin America and the Caribbean,Northern Africa and Western Asia
2014,Spain,Switzerland,8512.76,Europe,Europe
2014,Colombia,Norway,8427.284,Latin America and the Caribbean,Europe
2014,Germany,Denmark,8271.436,Europe,Europe
2014,Italy,United Kingdom,8159.296,Europe,Europe
2014,Peru,Colombia,8074.9385,Latin America and the Caribbean,Latin America and the Caribbean
2014,India,Belgium,8049.0854,Central and Southern Asia,Europe
2014,Vietnam,Switzerland,7956.851,Eastern and South-Eastern Asia (excl. China),Europe
2014,Switzerland,Germany,7930.9023,Europe,Europe
2014,Netherlands,France,7866.081,Europe,Europe
2014,Peru,Canada,7817.302,Latin America and the Caribbean,Northern America
2014,Bulgaria,Romania,7784.0127,Europe,Europe
2014,United States,Japan,7706.229,Northern America,Eastern and South-Eastern Asia (excl. China)
2014,Cote d'Ivoire,Spain,7698.942,Sub-Saharan Africa,Europe
2014,Honduras,Japan,7688.8833,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2014,Honduras,"Korea, Republic",7625.8022,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2014,Germany,Switzerland,7600.195,Europe,Europe
2014,Kenya,United States,7558.387,Sub-Saharan Africa,Northern America
2014,India,Switzerland,7554.5195,Central and Southern Asia,Europe
2014,Papua New Guinea,Australia,7550.592,Oceania (excl. Australia and New Zealand),Australia and New Zealand
2014,Germany,France,7455.6636,Europe,Europe
2014,Germany,Romania,7417.579,Europe,Europe
2014,Uganda,India,7392.9893,Sub-Saharan Africa,Central and Southern Asia
2014,Italy,Spain,7344.909,Europe,Europe
2014,Brazil,Jordan,7286.1445,Latin America and the Caribbean,Northern Africa and Western Asia
2014,Czech Republic,Poland,7247.147,Europe,Europe
2014,Nicaragua,Canada,7198.2036,Latin America and the Caribbean,Northern America
2014,Germany,United Kingdom,7190.891,Europe,Europe
2014,Indonesia,Singapore,7151.2236,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2014,Indonesia,France,7134.6064,Eastern and South-Eastern Asia (excl. China),Europe
2014,Germany,Italy,7116.051,Europe,Europe
2014,Brazil,Portugal,7031.6074,Latin America and the Caribbean,Europe
2014,Uganda,United States,7002.33,Sub-Saharan Africa,Northern America
2014,Colombia,United States,7000.386,Latin America and the Caribbean,Northern America
2014,Italy,Greece,6984.5146,Europe,Europe
2014,Germany,Belgium,6842.7095,Europe,Europe
2014,Vietnam,Canada,6824.587,Eastern and South-Eastern Asia (excl. China),Northern America
2014,Indonesia,Australia,6801.596,Eastern and South-Eastern Asia (excl. China),Australia and New Zealand
2014,Ethiopia,Belgium,6778.7197,Sub-Saharan Africa,Europe
2014,Honduras,Sweden,6749.3306,Latin America and the Caribbean,Europe
2014,Italy,United States,6668.965,Europe,Northern America
2014,India,Jordan,6633.1406,Central and Southern Asia,Northern Africa and Western Asia
2014,Costa Rica,Belgium,6618.1353,Latin America and the Caribbean,Europe
2014,Indonesia,Georgia,6579.6514,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2014,Peru,Italy,6511.7793,Latin America and the Caribbean,Europe
2014,Italy,Russian Federation,6477.6523,Europe,Europe
2014,India,Libya,6427.36,Central and Southern Asia,Northern Africa and Western Asia
2014,Cameroon,France,6407.4995,Sub-Saharan Africa,Europe
2014,Indonesia,China,6208.344,Eastern and South-Eastern Asia (excl. China),China
2014,Colombia,Australia,6152.877,Latin America and the Caribbean,Australia and New Zealand
2014,Lao PDR,Japan,6056.2734,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2014,Uganda,France,5975.5503,Sub-Saharan Africa,Europe
2014,Brazil,Malaysia,5961.372,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2014,Czech Republic,France,5942.3184,Europe,Europe
2014,Netherlands,Sweden,5923.4116,Europe,Europe
2014,Vietnam,Bulgaria,5851.735,Eastern and South-Eastern Asia (excl. China),Europe
2014,Honduras,United States,5838.932,Latin America and the Caribbean,Northern America
2014,Ethiopia,"Korea, Republic",5829.3696,Sub-Saharan Africa,Eastern and South-Eastern Asia (excl. China)
2014,Vietnam,Romania,5815.3916,Eastern and South-Eastern Asia (excl. China),Europe
2014,Brazil,Montenegro,5805.966,Latin America and the Caribbean,Europe
2014,Indonesia,Vietnam,5737.034,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2014,Nicaragua,Germany,5711.208,Latin America and the Caribbean,Europe
2014,Colombia,Netherlands,5668.8477,Latin America and the Caribbean,Europe
2014,Peru,France,5652.9775,Latin America and the Caribbean,Europe
2014,Indonesia,"Other Asia, nes",5637.3745,Eastern and South-Eastern Asia (excl. China),
2014,France,Spain,5576.0034,Europe,Europe
2014,Ethiopia,Sudan,5572.022,Sub-Saharan Africa,Northern Africa and Western Asia
2014,Netherlands,United Kingdom,5478.775,Europe,Europe
2014,India,Australia,5447.119,Central and Southern Asia,Australia and New Zealand
2014,Honduras,Canada,5444.9033,Latin America and the Caribbean,Northern America
2014,Germany,Italy,5429.2554,Europe,Europe
2014,Vietnam,Morocco,5427.616,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2014,"Other Europe, nes",Slovakia,5413.198,,Europe
2014,Brazil,Denmark,5345.1436,Latin America and the Caribbean,Europe
2014,Ecuador,Colombia,5318.363,Latin America and the Caribbean,Latin America and the Caribbean
2014,India,Spain,5291.878,Central and Southern Asia,Europe
2014,India,Slovenia,5277.919,Central and Southern Asia,Europe
2014,Switzerland,Israel,5240.681,Europe,Northern Africa and Western Asia
2014,Italy,Switzerland,5201.373,Europe,Europe
2014,Italy,Australia,5187.8623,Europe,Australia and New Zealand
2014,Kenya,Sweden,5180.6523,Sub-Saharan Africa,Europe
2014,Poland,Slovakia,5165.634,Europe,Europe
2014,Canada,United States,5164.3604,Northern America,Northern America
2014,Netherlands,Spain,5117.6685,Europe,Europe
2014,Indonesia,Armenia,5109.762,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2014,Honduras,United Kingdom,5085.9883,Latin America and the Caribbean,Europe
2014,Guatemala,Switzerland,5065.4165,Latin America and the Caribbean,Europe
2014,Peru,United States,5051.708,Latin America and the Caribbean,Northern America
2014,Vietnam,Greece,5048.6064,Eastern and South-Eastern Asia (excl. China),Europe
2014,Tanzania,United States,5034.8467,Sub-Saharan Africa,Northern America
2014,Belgium,France,5027.5645,Europe,Europe
2014,Russian Federation,Ukraine,4967.581,Europe,Europe
2014,Tanzania,Germany,4964.1104,Sub-Saharan Africa,Europe
2014,Cameroon,Italy,4955.3604,Sub-Saharan Africa,Europe
2014,Brazil,Croatia,4913.548,Latin America and the Caribbean,Europe
2014,Uganda,Switzerland,4881.9297,Sub-Saharan Africa,Europe
2014,Mexico,Germany,4870.8853,Latin America and the Caribbean,Europe
2014,Indonesia,United States,4861.113,Eastern and South-Eastern Asia (excl. China),Northern America
2014,Uganda,Portugal,4832.6035,Sub-Saharan Africa,Europe
2014,Uganda,Morocco,4681.9814,Sub-Saharan Africa,Northern Africa and Western Asia
2014,Luxembourg,Netherlands,4649.319,Europe,Europe
2014,Costa Rica,Switzerland,4614.3066,Latin America and the Caribbean,Europe
2014,Guatemala,Belgium,4604.962,Latin America and the Caribbean,Europe
2014,Germany,Sweden,4565.913,Europe,Europe
2014,Mexico,Canada,4551.992,Latin America and the Caribbean,Northern America
2014,Uganda,"Korea, Republic",4545.0176,Sub-Saharan Africa,Eastern and South-Eastern Asia (excl. China)
2014,Germany,Spain,4485.913,Europe,Europe
2014,Nicaragua,Costa Rica,4465.4917,Latin America and the Caribbean,Latin America and the Caribbean
2014,Nicaragua,Italy,4420.8867,Latin America and the Caribbean,Europe
2014,Nicaragua,Belgium,4420.0923,Latin America and the Caribbean,Europe
2014,China,France,4380.041,China,Europe
2014,Ethiopia,United Kingdom,4370.274,Sub-Saharan Africa,Europe
2014,Honduras,Finland,4357.715,Latin America and the Caribbean,Europe
2014,Vietnam,Serbia,4325.271,Eastern and South-Eastern Asia (excl. China),Europe
2014,Vietnam,Egypt,4317.289,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2014,Honduras,Mexico,4280.844,Latin America and the Caribbean,Latin America and the Caribbean
2014,India,Greece,4267.8745,Central and Southern Asia,Europe
2014,Vietnam,Syria,4254.9,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2014,Cameroon,Portugal,4234.5815,Sub-Saharan Africa,Europe
2014,France,Italy,4214.2236,Europe,Europe
2014,Portugal,Spain,4201.4004,Europe,Europe
2014,Netherlands,Germany,4200.4355,Europe,Europe
2014,Rwanda,Switzerland,4182.6016,Sub-Saharan Africa,Europe
2014,India,"Korea, Republic",4176.76,Central and Southern Asia,Eastern and South-Eastern Asia (excl. China)
2014,Indonesia,Canada,4153.2915,Eastern and South-Eastern Asia (excl. China),Northern America
2014,Brazil,"Other Asia, nes",4150.043,Latin America and the Caribbean,
2014,Slovakia,Austria,4129.379,Europe,Europe
2014,Peru,Mexico,4127.053,Latin America and the Caribbean,Latin America and the Caribbean
2014,Peru,United Kingdom,4108.372,Latin America and the Caribbean,Europe
2014,Uganda,Poland,4105.9604,Sub-Saharan Africa,Europe
2014,Canada,United States,4093.2266,Northern America,Northern America
2014,Costa Rica,Germany,4079.6733,Latin America and the Caribbean,Europe
2014,United States,Japan,4074.2585,Northern America,Eastern and South-Eastern Asia (excl. China)
2014,Germany,Belgium,4061.9268,Europe,Europe
2014,Belgium,Germany,4058.1274,Europe,Europe
2014,France,Netherlands,4028.7593,Europe,Europe
2014,Colombia,Russian Federation,4002.9282,Latin America and the Caribbean,Europe
2014,France,France,4001.651,Europe,Europe
2014,Sweden,Norway,3974.1404,Europe,Europe
2014,Ethiopia,Australia,3962.8857,Sub-Saharan Africa,Australia and New Zealand
2014,Honduras,"Korea, Democratic People’s Republic",3942.792,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2014,Brazil,North Macedonia,3933.735,Latin America and the Caribbean,Europe
2014,Brazil,Serbia,3918.8157,Latin America and the Caribbean,Europe
2014,Brazil,Algeria,3918.3877,Latin America and the Caribbean,Northern Africa and Western Asia
2014,Spain,Portugal,3911.8633,Europe,Europe
2014,Spain,Germany,3867.3684,Europe,Europe
2014,Czech Republic,Slovakia,3838.8794,Europe,Europe
2014,India,Saudi Arabia,3832.042,Central and Southern Asia,Northern Africa and Western Asia
2014,Italy,Netherlands,3805.5542,Europe,Europe
2014,Germany,Lithuania,3800.4668,Europe,Europe
2014,Netherlands,Belgium,3793.6638,Europe,Europe
2014,Uganda,Singapore,3766.3364,Sub-Saharan Africa,Eastern and South-Eastern Asia (excl. China)
2014,Colombia,United States,3758.7036,Latin America and the Caribbean,Northern America
2014,Germany,Austria,3741.9119,Europe,Europe
2014,Italy,Romania,3724.4832,Europe,Europe
2014,Hungary,Slovakia,3631.6296,Europe,Europe
2014,India,Bosnia Herzegovina,3585.778,Central and Southern Asia,Europe
2014,Vietnam,Dominican Republic,3578.3882,Eastern and South-Eastern Asia (excl. China),Latin America and the Caribbean
2014,Brazil,Colombia,3564.7292,Latin America and the Caribbean,Latin America and the Caribbean
2014,China,Belgium,3556.6748,China,Europe
2014,Honduras,Netherlands,3552.8171,Latin America and the Caribbean,Europe
2014,Guatemala,Venezuela,3550.318,Latin America and the Caribbean,Latin America and the Caribbean
2014,Guatemala,"Korea, Republic",3544.92,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2014,Poland,Ukraine,3530.6367,Europe,Europe
2014,Brazil,Jordan,3528.823,Latin America and the Caribbean,Northern Africa and Western Asia
2014,Mexico,United States,3497.0454,Latin America and the Caribbean,Northern America
2014,Mexico,Italy,3496.915,Latin America and the Caribbean,Europe
2014,Rwanda,United States,3491.2942,Sub-Saharan Africa,Northern America
2014,Kenya,India,3489.72,Sub-Saharan Africa,Central and Southern Asia
2014,Togo,Morocco,3478.9663,Sub-Saharan Africa,Northern Africa and Western Asia
2014,Vietnam,Israel,3474.738,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2014,El Salvador,Germany,3467.3892,Latin America and the Caribbean,Europe
2014,Brazil,Czech Republic,3429.8516,Latin America and the Caribbean,Europe
2014,Canada,United States,3421.7698,Northern America,Northern America
2014,Vietnam,Slovenia,3420.7776,Eastern and South-Eastern Asia (excl. China),Europe
2014,Netherlands,Finland,3407.1167,Europe,Europe
2014,Madagascar,Morocco,3389.8843,Sub-Saharan Africa,Northern Africa and Western Asia
2014,India,Kuwait,3375.3618,Central and Southern Asia,Northern Africa and Western Asia
2014,Colombia,Malaysia,3363.3076,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2014,Nicaragua,Japan,3345.909,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2014,Switzerland,Spain,3306.7434,Europe,Europe
2014,Colombia,Israel,3301.744,Latin America and the Caribbean,Northern Africa and Western Asia
2014,Indonesia,Bulgaria,3289.1426,Eastern and South-Eastern Asia (excl. China),Europe
2014,Cote d'Ivoire,"Korea, Republic",3284.108,Sub-Saharan Africa,Eastern and South-Eastern Asia (excl. China)
2014,Mexico,Spain,3259.6428,Latin America and the Caribbean,Europe
2014,Poland,Romania,3252.0352,Europe,Europe
2014,Honduras,Spain,3247.1504,Latin America and the Caribbean,Europe
2014,Germany,United States,3224.8474,Europe,Northern America
2014,Ecuador,United States,3192.2434,Latin America and the Caribbean,Northern America
2014,Tanzania,Belgium,3189.8364,Sub-Saharan Africa,Europe
2014,El Salvador,Japan,3133.8235,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2014,Ethiopia,Sweden,3126.8215,Sub-Saharan Africa,Europe
2014,Italy,Canada,3121.1943,Europe,Northern America
2014,Cote d'Ivoire,Italy,3089.4382,Sub-Saharan Africa,Europe
2014,India,Portugal,3080.081,Central and Southern Asia,Europe
2014,Vietnam,Czech Republic,3061.3418,Eastern and South-Eastern Asia (excl. China),Europe
2014,United States,Canada,3037.9102,Northern America,Northern America
2014,Vietnam,Austria,3035.2717,Eastern and South-Eastern Asia (excl. China),Europe
2014,Finland,Estonia,3031.3162,Europe,Europe
2014,Vietnam,Croatia,3007.3555,Eastern and South-Eastern Asia (excl. China),Europe
2014,Slovakia,Czech Republic,2996.7754,Europe,Europe
2014,India,Serbia,2983.544,Central and Southern Asia,Europe
2014,Brazil,Bulgaria,2968.9512,Latin America and the Caribbean,Europe
2014,United States,"Korea, Republic",2968.894,Northern America,Eastern and South-Eastern Asia (excl. China)
2014,Germany,Russian Federation,2958.6323,Europe,Europe
2014,Brazil,Austria,2955.8633,Latin America and the Caribbean,Europe
2014,Switzerland,Israel,2943.996,Europe,Northern Africa and Western Asia
2014,Germany,Ukraine,2937.647,Europe,Europe
2014,Austria,Germany,2914.2722,Europe,Europe
2014,Mexico,Switzerland,2896.8,Latin America and the Caribbean,Europe
2014,China,United States,2893.5706,China,Northern America
2014,Costa Rica,Netherlands,2880.405,Latin America and the Caribbean,Europe
2014,Honduras,Ecuador,2875.477,Latin America and the Caribbean,Latin America and the Caribbean
2014,Honduras,Switzerland,2822.487,Latin America and the Caribbean,Europe
2014,Mexico,France,2797.9692,Latin America and the Caribbean,Europe
2014,Switzerland,Australia,2779.1016,Europe,Australia and New Zealand
2014,United Kingdom,Germany,2777.1387,Europe,Europe
2014,Indonesia,Spain,2774.8335,Eastern and South-Eastern Asia (excl. China),Europe
2014,Timor-Leste,Germany,2754.5784,Eastern and South-Eastern Asia (excl. China),Europe
2014,United Kingdom,France,2742.2104,Europe,Europe
2014,Madagascar,France,2720.6292,Sub-Saharan Africa,Europe
2014,Colombia,Mexico,2711.8525,Latin America and the Caribbean,Latin America and the Caribbean
2014,Italy,Bulgaria,2706.9426,Europe,Europe
2014,Switzerland,Austria,2702.252,Europe,Europe
2014,El Salvador,Canada,2701.6382,Latin America and the Caribbean,Northern America
