Year,Exporter,Importer,Weight,Exporter_region,Import_region
2018,Vietnam,Malaysia,23614.531,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2018,Honduras,Italy,23556.615,Latin America and the Caribbean,Europe
2018,Guatemala,Canada,23487.928,Latin America and the Caribbean,Northern America
2018,Vietnam,France,23477.25,Eastern and South-Eastern Asia (excl. China),Europe
2018,Peru,Colombia,23293.164,Latin America and the Caribbean,Latin America and the Caribbean
2018,Uganda,Sudan,22717.148,Sub-Saharan Africa,Northern Africa and Western Asia
2018,China,Germany,22710.895,China,Europe
2018,Indonesia,Egypt,22561.707,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2018,Germany,France,21771.06,Europe,Europe
2018,Colombia,Switzerland,21534.832,Latin America and the Caribbean,Europe
2018,Brazil,Greece,20946.87,Latin America and the Caribbean,Europe
2018,Brazil,Colombia,20576.861,Latin America and the Caribbean,Latin America and the Caribbean
2018,Ethiopia,Japan,20161.605,Sub-Saharan Africa,Eastern and South-Eastern Asia (excl. China)
2018,Honduras,France,20077.047,Latin America and the Caribbean,Europe
2018,Vietnam,"Korea, Republic",19321.682,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2018,Germany,Austria,19201.844,Europe,Europe
2018,Italy,France,19193.062,Europe,Europe
2018,Peru,Belgium,18753.355,Latin America and the Caribbean,Europe
2018,Brazil,Australia,18680.766,Latin America and the Caribbean,Australia and New Zealand
2018,Colombia,Italy,18306.004,Latin America and the Caribbean,Europe
2018,Belgium,France,18233.445,Europe,Europe
2018,Germany,France,18055.879,Europe,Europe
2018,France,Netherlands,17511.08,Europe,Europe
2018,France,Spain,17401.926,Europe,Europe
2018,"Areas, nes",Serbia,16673.148,,Europe
2018,Brazil,Syria,16671.84,Latin America and the Caribbean,Northern Africa and Western Asia
2018,Colombia,Spain,16658.936,Latin America and the Caribbean,Europe
2018,France,Italy,16352.114,Europe,Europe
2018,Germany,Slovakia,16153.312,Europe,Europe
2018,Vietnam,Poland,16141.006,Eastern and South-Eastern Asia (excl. China),Europe
2018,Vietnam,China,16028.768,Eastern and South-Eastern Asia (excl. China),China
2018,Colombia,United Kingdom,15962.695,Latin America and the Caribbean,Europe
2018,Honduras,Colombia,15813.428,Latin America and the Caribbean,Latin America and the Caribbean
2018,Lao PDR,Vietnam,15813.144,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2018,Tanzania,Japan,15475.1,Sub-Saharan Africa,Eastern and South-Eastern Asia (excl. China)
2018,Cote d'Ivoire,Spain,15175.925,Sub-Saharan Africa,Europe
2018,Brazil,United States,15123.313,Latin America and the Caribbean,Northern America
2018,Brazil,Slovenia,15075.316,Latin America and the Caribbean,Europe
2018,Germany,Czech Republic,15030.826,Europe,Europe
2018,El Salvador,United States,14940.914,Latin America and the Caribbean,Northern America
2018,Germany,Netherlands,14879.0205,Europe,Europe
2018,France,Germany,14591.656,Europe,Europe
2018,Colombia,Finland,14494.963,Latin America and the Caribbean,Europe
2018,Ethiopia,United States,14478.035,Sub-Saharan Africa,Northern America
2018,Brazil,Bosnia Herzegovina,14189.516,Latin America and the Caribbean,Europe
2018,Germany,Netherlands,14157.212,Europe,Europe
2018,Papua New Guinea,Germany,14113.145,Oceania (excl. Australia and New Zealand),Europe
2018,United States,Canada,13928.08,Northern America,Northern America
2018,Peru,Sweden,13818.13,Latin America and the Caribbean,Europe
2018,Indonesia,Germany,13590.922,Eastern and South-Eastern Asia (excl. China),Europe
2018,Peru,Canada,13586.614,Latin America and the Caribbean,Northern America
2018,Germany,Luxembourg,13579.656,Europe,Europe
2018,Germany,United Kingdom,13284.824,Europe,Europe
2018,Papua New Guinea,United States,13261.795,Oceania (excl. Australia and New Zealand),Northern America
2018,Brazil,Norway,13177.41,Latin America and the Caribbean,Europe
2018,Vietnam,Mexico,13135.22,Eastern and South-Eastern Asia (excl. China),Latin America and the Caribbean
2018,Honduras,United Kingdom,13134.47,Latin America and the Caribbean,Europe
2018,Nicaragua,Germany,12935.564,Latin America and the Caribbean,Europe
2018,Uganda,Spain,12907.731,Sub-Saharan Africa,Europe
2018,Italy,United Kingdom,12656.818,Europe,Europe
2018,Italy,Austria,12510.451,Europe,Europe
2018,Uganda,United States,12448.656,Sub-Saharan Africa,Northern America
2018,France,United Kingdom,12256.53,Europe,Europe
2018,Vietnam,Australia,12011.862,Eastern and South-Eastern Asia (excl. China),Australia and New Zealand
2018,Guatemala,Italy,11806.953,Latin America and the Caribbean,Europe
2018,Brazil,Poland,11800.53,Latin America and the Caribbean,Europe
2018,Poland,Germany,11504.273,Europe,Europe
2018,Slovakia,Hungary,11440.275,Europe,Europe
2018,Vietnam,Portugal,11296.556,Eastern and South-Eastern Asia (excl. China),Europe
2018,India,Switzerland,11287.212,Central and Southern Asia,Europe
2018,Uganda,Belgium,11195.443,Sub-Saharan Africa,Europe
2018,Switzerland,France,11073.761,Europe,Europe
2018,Italy,Russian Federation,11035.728,Europe,Europe
2018,Uganda,Morocco,11018.291,Sub-Saharan Africa,Northern Africa and Western Asia
2018,Guatemala,Germany,10811.397,Latin America and the Caribbean,Europe
2018,Indonesia,Morocco,10805.319,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2018,France,Belgium,10605.046,Europe,Europe
2018,Netherlands,Belgium,10501.836,Europe,Europe
2018,Italy,United States,10417.349,Europe,Northern America
2018,Germany,Belgium,10321.055,Europe,Europe
2018,Ethiopia,Italy,10281.976,Sub-Saharan Africa,Europe
2018,Belgium,France,10275.824,Europe,Europe
2018,India,Belgium,10262.904,Central and Southern Asia,Europe
2018,Costa Rica,Belgium,9966.037,Latin America and the Caribbean,Europe
2018,Vietnam,Tunisia,9929.871,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2018,Sweden,Denmark,9895.383,Europe,Europe
2018,Uganda,India,9878.854,Sub-Saharan Africa,Central and Southern Asia
2018,Colombia,Australia,9829.919,Latin America and the Caribbean,Australia and New Zealand
2018,Brazil,Tunisia,9762.283,Latin America and the Caribbean,Northern Africa and Western Asia
2018,Netherlands,Germany,9638.337,Europe,Europe
2018,Brazil,Jordan,9617.723,Latin America and the Caribbean,Northern Africa and Western Asia
2018,Guatemala,Switzerland,9595.168,Latin America and the Caribbean,Europe
2018,Belgium,Netherlands,9501.789,Europe,Europe
2018,Honduras,Sweden,9485.223,Latin America and the Caribbean,Europe
2018,Poland,Czech Republic,9461.497,Europe,Europe
2018,Germany,Romania,9432.318,Europe,Europe
2018,Germany,Italy,9411.225,Europe,Europe
2018,Switzerland,Germany,9374.297,Europe,Europe
2018,Colombia,Norway,9154.297,Latin America and the Caribbean,Europe
2018,Nicaragua,Belgium,9099.24,Latin America and the Caribbean,Europe
2018,China,Vietnam,9085.146,China,Eastern and South-Eastern Asia (excl. China)
2018,Honduras,Canada,9055.104,Latin America and the Caribbean,Northern America
2018,Peru,Italy,9051.022,Latin America and the Caribbean,Europe
2018,Bulgaria,Romania,8932.135,Europe,Europe
2018,Mexico,United States,8804.463,Latin America and the Caribbean,Northern America
2018,Canada,United States,8794.199,Northern America,Northern America
2018,Peru,United Kingdom,8688.641,Latin America and the Caribbean,Europe
2018,Colombia,France,8625.209,Latin America and the Caribbean,Europe
2018,Tanzania,Italy,8323.06,Sub-Saharan Africa,Europe
2018,Italy,Greece,8309.225,Europe,Europe
2018,Ethiopia,France,8305.553,Sub-Saharan Africa,Europe
2018,Germany,Czech Republic,8254.283,Europe,Europe
2018,Poland,Netherlands,8238.154,Europe,Europe
2018,Peru,France,8236.204,Latin America and the Caribbean,Europe
2018,Brazil,Portugal,8147.547,Latin America and the Caribbean,Europe
2018,Peru,"Korea, Republic",8139.66,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2018,Germany,Switzerland,8119.2007,Europe,Europe
2018,India,Jordan,8045.9375,Central and Southern Asia,Northern Africa and Western Asia
2018,Papua New Guinea,Australia,7942.591,Oceania (excl. Australia and New Zealand),Australia and New Zealand
2018,India,Spain,7834.794,Central and Southern Asia,Europe
2018,Germany,Denmark,7832.2437,Europe,Europe
2018,Vietnam,United States,7811.67,Eastern and South-Eastern Asia (excl. China),Northern America
2018,Vietnam,Egypt,7802.834,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2018,Guatemala,Belgium,7780.747,Latin America and the Caribbean,Europe
2018,Indonesia,Singapore,7724.8027,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2018,Brazil,China,7693.9634,Latin America and the Caribbean,China
2018,China,United States,7524.593,China,Northern America
2018,Kenya,Germany,7379.42,Sub-Saharan Africa,Europe
2018,Italy,Romania,7238.7256,Europe,Europe
2018,Honduras,"Korea, Republic",7203.047,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2018,Poland,Ukraine,7193.953,Europe,Europe
2018,Vietnam,Spain,7174.2,Eastern and South-Eastern Asia (excl. China),Europe
2018,United States,"Korea, Republic",7128.199,Northern America,Eastern and South-Eastern Asia (excl. China)
2018,Indonesia,United Kingdom,7111.0166,Eastern and South-Eastern Asia (excl. China),Europe
2018,Brazil,Malaysia,7077.207,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2018,Guinea,Morocco,6950.66,Sub-Saharan Africa,Northern Africa and Western Asia
2018,Netherlands,United Kingdom,6870.8496,Europe,Europe
2018,Uganda,Portugal,6864.449,Sub-Saharan Africa,Europe
2018,Indonesia,Georgia,6857.211,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2018,Colombia,Netherlands,6841.0234,Latin America and the Caribbean,Europe
2018,Spain,Switzerland,6795.5547,Europe,Europe
2018,Brazil,Croatia,6780.719,Latin America and the Caribbean,Europe
2018,Honduras,Netherlands,6654.6045,Latin America and the Caribbean,Europe
2018,Honduras,Japan,6602.8867,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2018,Nicaragua,Italy,6529.6855,Latin America and the Caribbean,Europe
2018,Kenya,United States,6529.6357,Sub-Saharan Africa,Northern America
2018,Guatemala,"Korea, Republic",6511.5493,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2018,India,Australia,6468.297,Central and Southern Asia,Australia and New Zealand
2018,Colombia,United States,6467.745,Latin America and the Caribbean,Northern America
2018,Vietnam,South Africa,6445.68,Eastern and South-Eastern Asia (excl. China),Sub-Saharan Africa
2018,Ethiopia,Sudan,6377.2373,Sub-Saharan Africa,Northern Africa and Western Asia
2018,Colombia,United States,6318.11,Latin America and the Caribbean,Northern America
2018,Mexico,Germany,6317.86,Latin America and the Caribbean,Europe
2018,Costa Rica,Germany,6310.591,Latin America and the Caribbean,Europe
2018,Italy,Poland,6275.7407,Europe,Europe
2018,Rwanda,Switzerland,6197.4473,Sub-Saharan Africa,Europe
2018,Brazil,"Other Asia, nes",6174.513,Latin America and the Caribbean,
2018,Poland,Slovakia,6173.3403,Europe,Europe
2018,Vietnam,Morocco,6171.1045,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2018,Vietnam,Greece,6155.408,Eastern and South-Eastern Asia (excl. China),Europe
2018,Cote d'Ivoire,Belgium,6154.677,Sub-Saharan Africa,Europe
2018,India,Libya,6154.559,Central and Southern Asia,Northern Africa and Western Asia
2018,Ethiopia,"Korea, Republic",6092.3667,Sub-Saharan Africa,Eastern and South-Eastern Asia (excl. China)
2018,Italy,Spain,6005.1143,Europe,Europe
2018,Indonesia,Belgium,5944.5273,Eastern and South-Eastern Asia (excl. China),Europe
2018,Vietnam,Netherlands,5942.005,Eastern and South-Eastern Asia (excl. China),Europe
2018,Brazil,Mexico,5922.812,Latin America and the Caribbean,Latin America and the Caribbean
2018,Switzerland,United States,5917.416,Europe,Northern America
2018,Honduras,Spain,5905.9365,Latin America and the Caribbean,Europe
2018,Colombia,Malaysia,5905.305,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2018,Honduras,Finland,5788.2715,Latin America and the Caribbean,Europe
2018,Colombia,Israel,5708.9365,Latin America and the Caribbean,Northern Africa and Western Asia
2018,India,Kuwait,5706.326,Central and Southern Asia,Northern Africa and Western Asia
2018,Brazil,Chile,5667.7744,Latin America and the Caribbean,Latin America and the Caribbean
2018,Italy,Switzerland,5651.752,Europe,Europe
2018,Netherlands,Germany,5526.483,Europe,Europe
2018,Tanzania,United States,5460.855,Sub-Saharan Africa,Northern America
2018,Spain,Germany,5404.322,Europe,Europe
2018,Honduras,Switzerland,5357.474,Latin America and the Caribbean,Europe
2018,India,Slovenia,5338.76,Central and Southern Asia,Europe
2018,Luxembourg,Netherlands,5275.715,Europe,Europe
2018,Germany,Italy,5254.929,Europe,Europe
2018,India,Russian Federation,5195.614,Central and Southern Asia,Europe
2018,Honduras,Russian Federation,5112.788,Latin America and the Caribbean,Europe
2018,Colombia,Sweden,5099.0293,Latin America and the Caribbean,Europe
2018,Brazil,Jordan,5082.64,Latin America and the Caribbean,Northern Africa and Western Asia
2018,Netherlands,Sweden,5079.1333,Europe,Europe
2018,Colombia,China,5074.298,Latin America and the Caribbean,China
2018,United Kingdom,Ireland,5047.392,Europe,Europe
2018,Nicaragua,Canada,5025.702,Latin America and the Caribbean,Northern America
2018,Indonesia,Algeria,5007.9,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2018,Italy,Bulgaria,4996.7046,Europe,Europe
2018,Indonesia,"Other Asia, nes",4902.338,Eastern and South-Eastern Asia (excl. China),
2018,Togo,Morocco,4901.1543,Sub-Saharan Africa,Northern Africa and Western Asia
2018,Indonesia,Armenia,4887.3423,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2018,Rwanda,United Kingdom,4869.279,Sub-Saharan Africa,Europe
2018,Colombia,Russian Federation,4864.8477,Latin America and the Caribbean,Europe
2018,Peru,Japan,4864.7163,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2018,Honduras,United States,4861.998,Latin America and the Caribbean,Northern America
2018,Switzerland,Israel,4813.742,Europe,Northern Africa and Western Asia
2018,Vietnam,Switzerland,4809.9727,Eastern and South-Eastern Asia (excl. China),Europe
2018,Honduras,Australia,4805.165,Latin America and the Caribbean,Australia and New Zealand
2018,Uganda,Sweden,4794.5527,Sub-Saharan Africa,Europe
2018,Lao PDR,Japan,4764.8037,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2018,Tanzania,Germany,4744.1377,Sub-Saharan Africa,Europe
2018,El Salvador,Germany,4737.8867,Latin America and the Caribbean,Europe
2018,Netherlands,Finland,4734.9375,Europe,Europe
2018,Germany,Spain,4695.424,Europe,Europe
2018,Kenya,"Korea, Republic",4661.3955,Sub-Saharan Africa,Eastern and South-Eastern Asia (excl. China)
2018,Guatemala,China,4646.0957,Latin America and the Caribbean,China
2018,India,Bosnia Herzegovina,4603.1865,Central and Southern Asia,Europe
2018,India,Greece,4582.9507,Central and Southern Asia,Europe
2018,Indonesia,Canada,4563.203,Eastern and South-Eastern Asia (excl. China),Northern America
2018,Peru,Dominican Republic,4488.1807,Latin America and the Caribbean,Latin America and the Caribbean
2018,Mexico,Czech Republic,4466.161,Latin America and the Caribbean,Europe
2018,Vietnam,Ukraine,4440.026,Eastern and South-Eastern Asia (excl. China),Europe
2018,Germany,Russian Federation,4433.001,Europe,Europe
2018,Czech Republic,Poland,4427.587,Europe,Europe
2018,Malaysia,China,4427.3896,Eastern and South-Eastern Asia (excl. China),China
2018,Brazil,United Arab Emirates,4386.138,Latin America and the Caribbean,Northern Africa and Western Asia
2018,Italy,Canada,4369.4517,Europe,Northern America
2018,Germany,Spain,4337.8394,Europe,Europe
2018,Germany,Austria,4313.297,Europe,Europe
2018,Brazil,Indonesia,4274.0063,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2018,Venezuela,United States,4273.975,Latin America and the Caribbean,Northern America
2018,Burundi,Germany,4269.258,Sub-Saharan Africa,Europe
2018,India,"Korea, Republic",4257.825,Central and Southern Asia,Eastern and South-Eastern Asia (excl. China)
2018,France,Portugal,4240.5757,Europe,Europe
2018,Peru,Netherlands,4227.171,Latin America and the Caribbean,Europe
2018,Germany,Sweden,4223.887,Europe,Europe
2018,Tanzania,Uganda,4186.0,Sub-Saharan Africa,Sub-Saharan Africa
2018,Italy,Czech Republic,4175.458,Europe,Europe
2018,India,Ukraine,4147.7227,Central and Southern Asia,Europe
2018,Kenya,Sweden,4142.288,Sub-Saharan Africa,Europe
2018,United States,Canada,4133.668,Northern America,Northern America
2018,Nicaragua,Switzerland,4133.2646,Latin America and the Caribbean,Europe
2018,Spain,Portugal,4131.9053,Europe,Europe
2018,Vietnam,Israel,4122.027,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2018,India,Portugal,4120.1543,Central and Southern Asia,Europe
2018,Ethiopia,Switzerland,4093.8025,Sub-Saharan Africa,Europe
2018,Vietnam,Cuba,4051.5,Eastern and South-Eastern Asia (excl. China),Latin America and the Caribbean
2018,Mexico,Canada,4047.4976,Latin America and the Caribbean,Northern America
2018,Uganda,Poland,4021.6665,Sub-Saharan Africa,Europe
2018,Slovakia,Czech Republic,4012.0288,Europe,Europe
2018,United Kingdom,Netherlands,4007.446,Europe,Europe
2018,Portugal,Spain,4006.0928,Europe,Europe
2018,Vietnam,Ecuador,3978.627,Eastern and South-Eastern Asia (excl. China),Latin America and the Caribbean
2018,Colombia,"Other Asia, nes",3961.9668,Latin America and the Caribbean,
2018,Italy,Netherlands,3908.0032,Europe,Europe
2018,Honduras,Costa Rica,3904.7366,Latin America and the Caribbean,Latin America and the Caribbean
2018,Mexico,Spain,3892.1704,Latin America and the Caribbean,Europe
2018,Germany,Bulgaria,3875.4167,Europe,Europe
2018,Italy,Ukraine,3868.1519,Europe,Europe
2018,Mexico,Switzerland,3866.061,Latin America and the Caribbean,Europe
2018,Brazil,Bulgaria,3853.5593,Latin America and the Caribbean,Europe
2018,Italy,Australia,3790.3823,Europe,Australia and New Zealand
2018,Belgium,Germany,3784.7412,Europe,Europe
2018,Cameroon,France,3768.8374,Sub-Saharan Africa,Europe
2018,Sweden,Norway,3763.7222,Europe,Europe
2018,Guatemala,France,3760.6943,Latin America and the Caribbean,Europe
2018,Indonesia,Vietnam,3740.2593,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2018,Vietnam,Iran,3721.14,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2018,Spain,France,3651.3616,Europe,Europe
2018,Brazil,Denmark,3638.359,Latin America and the Caribbean,Europe
2018,Brazil,Montenegro,3603.6846,Latin America and the Caribbean,Europe
2018,Rwanda,Uganda,3602.031,Sub-Saharan Africa,Sub-Saharan Africa
2018,Brazil,North Macedonia,3589.762,Latin America and the Caribbean,Europe
2018,China,Belgium,3589.2847,China,Europe
2018,Indonesia,Indonesia,3567.235,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2018,Germany,Belgium,3565.651,Europe,Europe
2018,India,Saudi Arabia,3558.1167,Central and Southern Asia,Northern Africa and Western Asia
2018,Germany,Hungary,3555.4446,Europe,Europe
2018,Ecuador,Colombia,3554.1387,Latin America and the Caribbean,Latin America and the Caribbean
2018,Ireland,United Kingdom,3552.646,Europe,Europe
2018,Slovenia,Croatia,3549.2166,Europe,Europe
2018,Burundi,Uganda,3522.735,Sub-Saharan Africa,Sub-Saharan Africa
2018,Czech Republic,France,3501.9912,Europe,Europe
2018,Germany,Hungary,3492.8474,Europe,Europe
2018,Czech Republic,Slovakia,3483.6328,Europe,Europe
2018,Guatemala,Netherlands,3480.4995,Latin America and the Caribbean,Europe
2018,Switzerland,Austria,3469.855,Europe,Europe
2018,Canada,United States,3465.7173,Northern America,Northern America
2018,Spain,United Kingdom,3381.546,Europe,Europe
2018,Russian Federation,Belarus,3360.0217,Europe,Europe
2018,China,Sweden,3350.5718,China,Europe
2018,Vietnam,Chile,3339.0352,Eastern and South-Eastern Asia (excl. China),Latin America and the Caribbean
2018,China,"China, Hong Kong SAR",3322.1943,China,China
2018,Finland,Estonia,3293.7246,Europe,Europe
2018,Peru,Switzerland,3276.9595,Latin America and the Caribbean,Europe
2018,Vietnam,Dominican Republic,3251.3594,Eastern and South-Eastern Asia (excl. China),Latin America and the Caribbean
2018,India,Poland,3249.7559,Central and Southern Asia,Europe
2018,Guatemala,"Other Asia, nes",3217.1895,Latin America and the Caribbean,
2018,Brazil,Cuba,3211.33,Latin America and the Caribbean,Latin America and the Caribbean
2018,Germany,Italy,3210.4688,Europe,Europe
2018,Germany,France,3206.734,Europe,Europe
2018,Vietnam,Canada,3197.919,Eastern and South-Eastern Asia (excl. China),Northern America
2018,Sweden,Finland,3173.642,Europe,Europe
2018,Nicaragua,Sweden,3149.52,Latin America and the Caribbean,Europe
2018,Brazil,Saudi Arabia,3147.7744,Latin America and the Caribbean,Northern Africa and Western Asia
2018,China,Russian Federation,3138.8599,China,Europe
2018,Brazil,Israel,3110.8855,Latin America and the Caribbean,Northern Africa and Western Asia
2018,Ethiopia,China,3104.0444,Sub-Saharan Africa,China
2018,Nicaragua,Spain,3099.5127,Latin America and the Caribbean,Europe
2018,Brazil,Ukraine,3090.279,Latin America and the Caribbean,Europe
2018,Vietnam,Austria,3070.82,Eastern and South-Eastern Asia (excl. China),Europe
2018,Belgium,Sweden,3051.1177,Europe,Europe
2018,Indonesia,United States,3043.043,Eastern and South-Eastern Asia (excl. China),Northern America
2018,United Kingdom,Ireland,3033.164,Europe,Europe
2018,Vietnam,Serbia,3012.1199,Eastern and South-Eastern Asia (excl. China),Europe
2018,Mexico,Cuba,3010.82,Latin America and the Caribbean,Latin America and the Caribbean
2018,Guatemala,United Kingdom,3010.007,Latin America and the Caribbean,Europe
2018,Spain,Mexico,3006.908,Europe,Latin America and the Caribbean
2018,"Congo, Republic",Italy,2968.14,Sub-Saharan Africa,Europe
2018,Vietnam,Armenia,2967.4155,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2018,Netherlands,Czech Republic,2967.352,Europe,Europe
2018,Brazil,Egypt,2958.1313,Latin America and the Caribbean,Northern Africa and Western Asia
2018,Netherlands,Ukraine,2947.2,Europe,Europe
2018,Indonesia,"Korea, Republic",2939.095,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
