Year,Exporter,Importer,Weight,Exporter_region,Import_region
2005,Argentina,Chile,9270.594,Latin America and the Caribbean,Latin America and the Caribbean
2005,United Arab Emirates,Iraq,9204.331,Northern Africa and Western Asia,Northern Africa and Western Asia
2005,Sri Lanka,Syria,8714.06,Central and Southern Asia,Northern Africa and Western Asia
2005,Bangladesh,Pakistan,8561.664,Central and Southern Asia,Central and Southern Asia
2005,China,Algeria,7990.0205,China,Northern Africa and Western Asia
2005,Kenya,Eritrea,7960.298,Sub-Saharan Africa,Sub-Saharan Africa
2005,United Arab Emirates,Iran,7905.618,Northern Africa and Western Asia,Central and Southern Asia
2005,Indonesia,United Kingdom,7831.914,Eastern and South-Eastern Asia (excl. China),Europe
2005,India,United Arab Emirates,7801.781,Central and Southern Asia,Northern Africa and Western Asia
2005,Sri Lanka,Japan,7792.005,Central and Southern Asia,Eastern and South-Eastern Asia (excl. China)
2005,Sri Lanka,Iraq,7735.133,Central and Southern Asia,Northern Africa and Western Asia
2005,China,Russian Federation,7696.4043,China,Europe
2005,India,Pakistan,7535.8154,Central and Southern Asia,Central and Southern Asia
2005,United Kingdom,Canada,7490.7285,Europe,Northern America
2005,Indonesia,Pakistan,7284.14,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2005,Indonesia,Malaysia,7209.05,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2005,Indonesia,Pakistan,7165.113,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2005,United Arab Emirates,Iran,7118.072,Northern Africa and Western Asia,Central and Southern Asia
2005,Sri Lanka,Ukraine,7108.212,Central and Southern Asia,Europe
2005,Rwanda,Kenya,7079.613,Sub-Saharan Africa,Sub-Saharan Africa
2005,China,United States,7048.472,China,Northern America
2005,Sri Lanka,Saudi Arabia,6965.125,Central and Southern Asia,Northern Africa and Western Asia
2005,Kenya,Kazakhstan,6831.1514,Sub-Saharan Africa,Central and Southern Asia
2005,Sri Lanka,Chile,6788.258,Central and Southern Asia,Latin America and the Caribbean
2005,India,United States,6698.247,Central and Southern Asia,Northern America
2005,China,Russian Federation,6543.214,China,Europe
2005,India,Iran,6499.048,Central and Southern Asia,Central and Southern Asia
2005,China,Uzbekistan,6396.481,China,Central and Southern Asia
2005,Kenya,United Arab Emirates,6377.1865,Sub-Saharan Africa,Northern Africa and Western Asia
2005,Sri Lanka,Tunisia,6307.0522,Central and Southern Asia,Northern Africa and Western Asia
2005,China,United States,6178.709,China,Northern America
2005,Burundi,Kenya,6178.177,Sub-Saharan Africa,Sub-Saharan Africa
2005,Germany,Special Categories,6173.4,Europe,
2005,United Arab Emirates,Iraq,6007.384,Northern Africa and Western Asia,Northern Africa and Western Asia
2005,China,Libya,5776.8,China,Northern Africa and Western Asia
2005,China,Afghanistan,5726.285,China,Central and Southern Asia
2005,China,"China, Hong Kong SAR",5622.1616,China,China
2005,Mozambique,Malawi,5585.119,Sub-Saharan Africa,Sub-Saharan Africa
2005,India,Germany,5555.7026,Central and Southern Asia,Europe
2005,Kenya,Ireland,5487.35,Sub-Saharan Africa,Europe
2005,Tanzania,United Kingdom,5477.5557,Sub-Saharan Africa,Europe
2005,Indonesia,Germany,5383.371,Eastern and South-Eastern Asia (excl. China),Europe
2005,Vietnam,"Other Asia, nes",5265.048,Eastern and South-Eastern Asia (excl. China),
2005,Vietnam,Russian Federation,5178.8545,Eastern and South-Eastern Asia (excl. China),Europe
2005,China,Senegal,5163.6504,China,Sub-Saharan Africa
2005,Argentina,Kenya,5111.338,Latin America and the Caribbean,Sub-Saharan Africa
2005,China,Germany,5089.117,China,Europe
2005,Indonesia,United Kingdom,4983.9263,Eastern and South-Eastern Asia (excl. China),Europe
2005,China,Turkmenistan,4962.504,China,Central and Southern Asia
2005,Kenya,Poland,4930.728,Sub-Saharan Africa,Europe
2005,China,Mauritania,4847.953,China,Sub-Saharan Africa
2005,Indonesia,Netherlands,4437.3564,Eastern and South-Eastern Asia (excl. China),Europe
2005,Sri Lanka,Germany,4357.383,Central and Southern Asia,Europe
2005,Vietnam,Iraq,4227.052,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2005,India,Australia,4159.2026,Central and Southern Asia,Australia and New Zealand
2005,Sri Lanka,Finland,4100.06,Central and Southern Asia,Europe
2005,Sri Lanka,Jordan,4026.2798,Central and Southern Asia,Northern Africa and Western Asia
2005,Sri Lanka,"China, Hong Kong SAR",3917.4316,Central and Southern Asia,China
2005,China,Mali,3915.874,China,Sub-Saharan Africa
2005,Kenya,India,3846.0771,Sub-Saharan Africa,Central and Southern Asia
2005,China,Mauritania,3795.8037,China,Sub-Saharan Africa
2005,India,Saudi Arabia,3767.9126,Central and Southern Asia,Northern Africa and Western Asia
2005,United Arab Emirates,Russian Federation,3623.465,Northern Africa and Western Asia,Europe
2005,Kenya,Nigeria,3555.691,Sub-Saharan Africa,Sub-Saharan Africa
2005,Kenya,United States,3543.9326,Sub-Saharan Africa,Northern America
2005,Sri Lanka,United Kingdom,3528.178,Central and Southern Asia,Europe
2005,Argentina,Chile,3496.0142,Latin America and the Caribbean,Latin America and the Caribbean
2005,Rwanda,Pakistan,3468.534,Sub-Saharan Africa,Central and Southern Asia
2005,Zimbabwe,South Africa,3461.485,Sub-Saharan Africa,Sub-Saharan Africa
2005,Russian Federation,Ukraine,3304.546,Europe,Europe
2005,Iran,Tajikistan,3226.208,Central and Southern Asia,Central and Southern Asia
2005,China,Pakistan,3225.0583,China,Central and Southern Asia
2005,Argentina,United Kingdom,3163.4868,Latin America and the Caribbean,Europe
2005,Azerbaijan,Russian Federation,3127.171,Northern Africa and Western Asia,Europe
2005,Indonesia,Poland,3121.7568,Eastern and South-Eastern Asia (excl. China),Europe
2005,Sri Lanka,Pakistan,3108.86,Central and Southern Asia,Central and Southern Asia
2005,Sri Lanka,Iran,3098.3215,Central and Southern Asia,Central and Southern Asia
2005,Indonesia,United States,3059.943,Eastern and South-Eastern Asia (excl. China),Northern America
2005,Sri Lanka,Iraq,3044.936,Central and Southern Asia,Northern Africa and Western Asia
2005,Vietnam,Pakistan,3028.0388,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2005,China,Niger,3010.3088,China,Sub-Saharan Africa
2005,Indonesia,Russian Federation,2996.5515,Eastern and South-Eastern Asia (excl. China),Europe
2005,China,Pakistan,2962.5525,China,Central and Southern Asia
2005,Argentina,Germany,2952.222,Latin America and the Caribbean,Europe
2005,Sri Lanka,Saudi Arabia,2929.3184,Central and Southern Asia,Northern Africa and Western Asia
2005,Argentina,Netherlands,2927.044,Latin America and the Caribbean,Europe
2005,Netherlands,Poland,2901.2246,Europe,Europe
2005,China,Algeria,2826.2656,China,Northern Africa and Western Asia
2005,China,United Kingdom,2768.3135,China,Europe
2005,China,France,2720.6052,China,Europe
2005,Malawi,Netherlands,2696.5322,Sub-Saharan Africa,Europe
2005,Zimbabwe,United Kingdom,2676.9214,Sub-Saharan Africa,Europe
2005,Vietnam,Pakistan,2648.9539,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2005,India,Russian Federation,2616.4463,Central and Southern Asia,Europe
2005,India,Japan,2603.398,Central and Southern Asia,Eastern and South-Eastern Asia (excl. China)
2005,Brazil,Chile,2586.0315,Latin America and the Caribbean,Latin America and the Caribbean
2005,China,Poland,2571.9907,China,Europe
2005,India,Poland,2545.3574,Central and Southern Asia,Europe
2005,China,Senegal,2543.943,China,Sub-Saharan Africa
2005,Kenya,Netherlands,2526.38,Sub-Saharan Africa,Europe
2005,Malawi,United States,2510.2578,Sub-Saharan Africa,Northern America
2005,Sri Lanka,United States,2492.4004,Central and Southern Asia,Northern America
2005,Kenya,United Kingdom,2483.5415,Sub-Saharan Africa,Europe
2005,India,Netherlands,2481.4556,Central and Southern Asia,Europe
2005,Malawi,Kenya,2433.2622,Sub-Saharan Africa,Sub-Saharan Africa
2005,Indonesia,India,2412.774,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2005,China,"China, Hong Kong SAR",2412.4336,China,China
2005,Sri Lanka,Australia,2410.3054,Central and Southern Asia,Australia and New Zealand
2005,Indonesia,Germany,2400.842,Eastern and South-Eastern Asia (excl. China),Europe
2005,Sri Lanka,Turkey,2398.4612,Central and Southern Asia,Northern Africa and Western Asia
2005,United Arab Emirates,Uzbekistan,2376.514,Northern Africa and Western Asia,Central and Southern Asia
2005,China,Sri Lanka,2325.6045,China,Central and Southern Asia
2005,Nepal,India,2320.724,Central and Southern Asia,Central and Southern Asia
2005,United Kingdom,Belgium,2301.2947,Europe,Europe
2005,Indonesia,Malaysia,2262.8757,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2005,United Arab Emirates,Oman,2235.7742,Northern Africa and Western Asia,Northern Africa and Western Asia
2005,Argentina,Brazil,2223.9868,Latin America and the Caribbean,Latin America and the Caribbean
2005,Netherlands,Switzerland,2221.955,Europe,Europe
2005,Free Zones,Iran,2217.771,,Central and Southern Asia
2005,China,Tunisia,2215.215,China,Northern Africa and Western Asia
2005,India,United States,2214.1482,Central and Southern Asia,Northern America
2005,India,Sri Lanka,2196.0083,Central and Southern Asia,Central and Southern Asia
2005,India,Libya,2158.029,Central and Southern Asia,Northern Africa and Western Asia
2005,Indonesia,Australia,2154.791,Eastern and South-Eastern Asia (excl. China),Australia and New Zealand
2005,United Kingdom,Belgium,2140.916,Europe,Europe
2005,China,Nigeria,2135.23,China,Sub-Saharan Africa
2005,Sri Lanka,Azerbaijan,2106.5354,Central and Southern Asia,Northern Africa and Western Asia
2005,Uganda,Pakistan,2100.991,Sub-Saharan Africa,Central and Southern Asia
2005,Kenya,Somalia,2079.862,Sub-Saharan Africa,Sub-Saharan Africa
2005,Germany,Netherlands,2074.3396,Europe,Europe
2005,China,Japan,2050.1855,China,Eastern and South-Eastern Asia (excl. China)
2005,India,Iraq,2036.84,Central and Southern Asia,Northern Africa and Western Asia
2005,China,Japan,2014.3668,China,Eastern and South-Eastern Asia (excl. China)
2005,United States,Canada,1995.6396,Northern America,Northern America
2005,Sri Lanka,Kuwait,1987.037,Central and Southern Asia,Northern Africa and Western Asia
2005,United Kingdom,France,1948.9092,Europe,Europe
2005,Tanzania,Netherlands,1920.56,Sub-Saharan Africa,Europe
2005,United Arab Emirates,Saudi Arabia,1917.3218,Northern Africa and Western Asia,Northern Africa and Western Asia
2005,China,Germany,1905.3911,China,Europe
2005,Kenya,Iran,1889.6421,Sub-Saharan Africa,Central and Southern Asia
2005,Argentina,Uruguay,1883.4993,Latin America and the Caribbean,Latin America and the Caribbean
2005,United Arab Emirates,Oman,1873.5673,Northern Africa and Western Asia,Northern Africa and Western Asia
2005,China,Gambia,1865.6515,China,Sub-Saharan Africa
2005,Germany,United States,1860.1024,Europe,Northern America
2005,Indonesia,Ukraine,1810.9536,Eastern and South-Eastern Asia (excl. China),Europe
2005,Russian Federation,Belarus,1802.082,Europe,Europe
2005,Iran,Iraq,1778.297,Central and Southern Asia,Northern Africa and Western Asia
2005,Nepal,India,1778.26,Central and Southern Asia,Central and Southern Asia
2005,Egypt,Jordan,1738.576,Northern Africa and Western Asia,Northern Africa and Western Asia
2005,Burundi,Pakistan,1720.535,Sub-Saharan Africa,Central and Southern Asia
2005,Vietnam,Poland,1705.5493,Eastern and South-Eastern Asia (excl. China),Europe
2005,Papua New Guinea,Russian Federation,1703.52,Oceania (excl. Australia and New Zealand),Europe
2005,Kenya,Indonesia,1695.7539,Sub-Saharan Africa,Eastern and South-Eastern Asia (excl. China)
2005,Germany,United Kingdom,1693.4297,Europe,Europe
2005,Indonesia,Netherlands,1687.5786,Eastern and South-Eastern Asia (excl. China),Europe
2005,Sri Lanka,Russian Federation,1685.998,Central and Southern Asia,Europe
2005,Vietnam,"Other Asia, nes",1638.8212,Eastern and South-Eastern Asia (excl. China),
2005,India,Azerbaijan,1633.5607,Central and Southern Asia,Northern Africa and Western Asia
2005,Tanzania,Pakistan,1600.0039,Sub-Saharan Africa,Central and Southern Asia
2005,Sri Lanka,Poland,1583.6724,Central and Southern Asia,Europe
2005,Sri Lanka,Netherlands,1560.1097,Central and Southern Asia,Europe
2005,Zimbabwe,Netherlands,1552.1577,Sub-Saharan Africa,Europe
2005,Kenya,Sri Lanka,1544.7288,Sub-Saharan Africa,Central and Southern Asia
2005,Kenya,Canada,1538.2092,Sub-Saharan Africa,Northern America
2005,Belgium,France,1524.5591,Europe,Europe
2005,Canada,United States,1522.5286,Northern America,Northern America
2005,Indonesia,India,1511.5532,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2005,Indonesia,Australia,1491.9012,Eastern and South-Eastern Asia (excl. China),Australia and New Zealand
2005,India,Canada,1463.0692,Central and Southern Asia,Northern America
2005,Uganda,Kenya,1452.446,Sub-Saharan Africa,Sub-Saharan Africa
2005,China,Netherlands,1434.089,China,Europe
2005,United States,Canada,1432.1989,Northern America,Northern America
2005,Oman,Iran,1431.002,Northern Africa and Western Asia,Central and Southern Asia
2005,Vietnam,Germany,1422.8704,Eastern and South-Eastern Asia (excl. China),Europe
2005,China,Benin,1413.6968,China,Sub-Saharan Africa
2005,United Kingdom,Ireland,1410.1204,Europe,Europe
2005,Sri Lanka,Ukraine,1405.2424,Central and Southern Asia,Europe
2005,Argentina,Poland,1395.6824,Latin America and the Caribbean,Europe
2005,India,Afghanistan,1393.067,Central and Southern Asia,Central and Southern Asia
2005,Indonesia,United Arab Emirates,1385.2415,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2005,Bangladesh,Kazakhstan,1384.7618,Central and Southern Asia,Central and Southern Asia
2005,Sri Lanka,Lebanon,1372.4362,Central and Southern Asia,Northern Africa and Western Asia
2005,United Kingdom,United States,1371.4001,Europe,Northern America
2005,Sri Lanka,Italy,1364.9468,Central and Southern Asia,Europe
2005,China,Ukraine,1348.9553,China,Europe
2005,Russian Federation,Ukraine,1334.911,Europe,Europe
2005,Iran,Uzbekistan,1297.026,Central and Southern Asia,Central and Southern Asia
2005,China,Ghana,1287.5752,China,Sub-Saharan Africa
2005,United Kingdom,United States,1285.6841,Europe,Northern America
2005,Sri Lanka,United States,1269.135,Central and Southern Asia,Northern America
2005,Niger,"Areas, nes",1258.31,Sub-Saharan Africa,
2005,Kenya,Japan,1252.453,Sub-Saharan Africa,Eastern and South-Eastern Asia (excl. China)
2005,Malawi,Pakistan,1249.665,Sub-Saharan Africa,Central and Southern Asia
2005,Sri Lanka,Canada,1248.2147,Central and Southern Asia,Northern America
2005,China,Myanmar,1246.388,China,Eastern and South-Eastern Asia (excl. China)
2005,Turkey,Germany,1205.3993,Northern Africa and Western Asia,Europe
2005,Tanzania,South Africa,1201.1077,Sub-Saharan Africa,Sub-Saharan Africa
2005,Indonesia,Poland,1194.11,Eastern and South-Eastern Asia (excl. China),Europe
2005,China,Kenya,1189.856,China,Sub-Saharan Africa
2005,Sri Lanka,Jordan,1155.5547,Central and Southern Asia,Northern Africa and Western Asia
2005,United Arab Emirates,Turkmenistan,1152.805,Northern Africa and Western Asia,Central and Southern Asia
2005,Switzerland,Netherlands,1147.9834,Europe,Europe
2005,Iran,Kenya,1147.349,Central and Southern Asia,Sub-Saharan Africa
2005,Vietnam,India,1139.3467,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2005,India,Ireland,1136.1633,Central and Southern Asia,Europe
2005,Sri Lanka,"Other Asia, nes",1123.8505,Central and Southern Asia,
2005,Uganda,Kenya,1122.227,Sub-Saharan Africa,Sub-Saharan Africa
2005,Papua New Guinea,United Kingdom,1118.35,Oceania (excl. Australia and New Zealand),Europe
2005,Georgia,Russian Federation,1105.5682,Northern Africa and Western Asia,Europe
2005,China,Mali,1096.4425,China,Sub-Saharan Africa
2005,China,Cameroon,1085.4994,China,Sub-Saharan Africa
2005,India,Kazakhstan,1077.1086,Central and Southern Asia,Central and Southern Asia
2005,China,Tajikistan,1073.907,China,Central and Southern Asia
2005,South Africa,United Kingdom,1072.6526,Sub-Saharan Africa,Europe
2005,India,Poland,1067.6454,Central and Southern Asia,Europe
2005,Sri Lanka,France,1045.6802,Central and Southern Asia,Europe
2005,China,"Korea, Republic",1043.0653,China,Eastern and South-Eastern Asia (excl. China)
2005,China,United Kingdom,1027.6877,China,Europe
2005,Turkey,United States,1027.6654,Northern Africa and Western Asia,Northern America
2005,Argentina,Paraguay,1024.0719,Latin America and the Caribbean,Latin America and the Caribbean
2005,China,United States,1020.37427,China,Northern America
2005,United Kingdom,Japan,1019.45776,Europe,Eastern and South-Eastern Asia (excl. China)
2005,India,Australia,1017.89087,Central and Southern Asia,Australia and New Zealand
2005,United States,Canada,1016.19684,Northern America,Northern America
2005,China,Indonesia,1010.8982,China,Eastern and South-Eastern Asia (excl. China)
2005,Sri Lanka,Kuwait,998.066,Central and Southern Asia,Northern Africa and Western Asia
2005,Kenya,Yemen,996.716,Sub-Saharan Africa,Northern Africa and Western Asia
2005,Kenya,Russian Federation,994.411,Sub-Saharan Africa,Europe
2005,China,"China, Hong Kong SAR",970.45325,China,China
2005,India,Ukraine,970.13196,Central and Southern Asia,Europe
2005,Argentina,India,963.2163,Latin America and the Caribbean,Central and Southern Asia
2005,Sri Lanka,New Zealand,961.0449,Central and Southern Asia,Australia and New Zealand
2005,Turkey,United Kingdom,959.2883,Northern Africa and Western Asia,Europe
2005,United Arab Emirates,Saudi Arabia,951.0458,Northern Africa and Western Asia,Northern Africa and Western Asia
2005,China,Malaysia,949.64233,China,Eastern and South-Eastern Asia (excl. China)
2005,United Kingdom,France,937.1455,Europe,Europe
2005,India,Kenya,934.5152,Central and Southern Asia,Sub-Saharan Africa
2005,Zimbabwe,United Kingdom,931.13794,Sub-Saharan Africa,Europe
2005,Argentina,Canada,925.48773,Latin America and the Caribbean,Northern America
2005,Belgium,Sweden,923.0106,Europe,Europe
2005,Sri Lanka,South Africa,922.98047,Central and Southern Asia,Sub-Saharan Africa
2005,Malawi,Germany,909.46155,Sub-Saharan Africa,Europe
2005,Argentina,Lebanon,901.9955,Latin America and the Caribbean,Northern Africa and Western Asia
2005,Iran,Turkmenistan,897.151,Central and Southern Asia,Central and Southern Asia
2005,United Kingdom,Australia,887.7637,Europe,Australia and New Zealand
2005,Indonesia,Egypt,873.739,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2005,Sri Lanka,Uzbekistan,871.656,Central and Southern Asia,Central and Southern Asia
2005,Tanzania,Singapore,870.036,Sub-Saharan Africa,Eastern and South-Eastern Asia (excl. China)
2005,Netherlands,Germany,869.2645,Europe,Europe
2005,Vietnam,China,865.9668,Eastern and South-Eastern Asia (excl. China),China
2005,Kenya,Saudi Arabia,863.4872,Sub-Saharan Africa,Northern Africa and Western Asia
2005,Georgia,Mongolia,861.10596,Northern Africa and Western Asia,Eastern and South-Eastern Asia (excl. China)
2005,China,Sri Lanka,849.5936,China,Central and Southern Asia
2005,Sri Lanka,Poland,845.72266,Central and Southern Asia,Europe
2005,Sri Lanka,Japan,840.1589,Central and Southern Asia,Eastern and South-Eastern Asia (excl. China)
2005,Sri Lanka,Greece,823.1725,Central and Southern Asia,Europe
2005,Georgia,Ukraine,814.29724,Northern Africa and Western Asia,Europe
2005,Indonesia,Ukraine,805.64,Eastern and South-Eastern Asia (excl. China),Europe
2005,Germany,Russian Federation,804.804,Europe,Europe
2005,Sri Lanka,Germany,795.13696,Central and Southern Asia,Europe
2005,Malawi,Canada,793.58887,Sub-Saharan Africa,Northern America
2005,China,Iran,785.9737,China,Central and Southern Asia
2005,Indonesia,Germany,785.0569,Eastern and South-Eastern Asia (excl. China),Europe
2005,Brazil,United Kingdom,778.8108,Latin America and the Caribbean,Europe
2005,Brazil,United States,777.53235,Latin America and the Caribbean,Northern America
2005,Malawi,Poland,774.5873,Sub-Saharan Africa,Europe
2005,Niger,China,766.58,Sub-Saharan Africa,China
2005,Turkey,Germany,758.28827,Northern Africa and Western Asia,Europe
2005,Poland,Russian Federation,754.98816,Europe,Europe
2005,Georgia,Germany,754.8449,Northern Africa and Western Asia,Europe
2005,Vietnam,United Kingdom,751.2058,Eastern and South-Eastern Asia (excl. China),Europe
2005,China,Guinea,749.863,China,Sub-Saharan Africa
2005,Turkey,India,749.7,Northern Africa and Western Asia,Central and Southern Asia
2005,"Other Asia, nes",United States,749.611,,Northern America
2005,China,Belgium,749.29626,China,Europe
2005,"Areas, nes",United Arab Emirates,746.885,,Northern Africa and Western Asia
2005,China,India,746.85266,China,Central and Southern Asia
2005,China,Burkina Faso,734.095,China,Sub-Saharan Africa
2005,United Kingdom,Germany,727.3042,Europe,Europe
2005,United Kingdom,Italy,727.04517,Europe,Europe
2005,China,Saudi Arabia,726.5423,China,Northern Africa and Western Asia
2005,United Kingdom,United Kingdom,725.297,Europe,Europe
2005,Netherlands,United States,721.5287,Europe,Northern America
2005,China,Gambia,718.9328,China,Sub-Saharan Africa
2005,China,Netherlands,717.70123,China,Europe
2005,Belgium,Italy,717.2924,Europe,Europe
2005,Argentina,United States,715.64667,Latin America and the Caribbean,Northern America
2005,Oman,Iran,715.134,Northern Africa and Western Asia,Central and Southern Asia
2005,Germany,Poland,714.959,Europe,Europe
2005,Belgium,France,709.1305,Europe,Europe
2005,Malawi,India,701.3635,Sub-Saharan Africa,Central and Southern Asia
2005,Indonesia,India,700.3409,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2005,Sri Lanka,Greece,699.05884,Central and Southern Asia,Europe
2005,Kenya,Ukraine,695.03253,Sub-Saharan Africa,Europe
2005,China,Poland,692.69824,China,Europe
2005,"Other Asia, nes",Japan,690.11414,,Eastern and South-Eastern Asia (excl. China)
2005,Syria,Ukraine,689.0,Northern Africa and Western Asia,Europe
2005,China,United States,687.94476,China,Northern America
2005,China,Russian Federation,687.8366,China,Europe
2005,Kenya,South Africa,686.25024,Sub-Saharan Africa,Sub-Saharan Africa
2005,Japan,United States,686.06714,Eastern and South-Eastern Asia (excl. China),Northern America
2005,Nepal,Pakistan,685.282,Central and Southern Asia,Central and Southern Asia
2005,Sri Lanka,Kyrgyzstan,679.4678,Central and Southern Asia,Central and Southern Asia
2005,Zambia,"Congo, Democratic Republic",669.404,Sub-Saharan Africa,Sub-Saharan Africa
2005,Papua New Guinea,Indonesia,662.2,Oceania (excl. Australia and New Zealand),Eastern and South-Eastern Asia (excl. China)
2005,Sri Lanka,Israel,662.12866,Central and Southern Asia,Northern Africa and Western Asia
2005,Germany,United Kingdom,658.7691,Europe,Europe
2005,Vietnam,China,657.0921,Eastern and South-Eastern Asia (excl. China),China
2005,Malawi,Russian Federation,654.8571,Sub-Saharan Africa,Europe
2005,China,Egypt,648.829,China,Northern Africa and Western Asia
2005,China,Cote d'Ivoire,647.04034,China,Sub-Saharan Africa
2005,Indonesia,Canada,642.60956,Eastern and South-Eastern Asia (excl. China),Northern America
2005,Argentina,Spain,642.2589,Latin America and the Caribbean,Europe
2005,Germany,France,636.6603,Europe,Europe
2005,Iran,Kenya,636.58,Central and Southern Asia,Sub-Saharan Africa
2005,Iran,Iraq,632.589,Central and Southern Asia,Northern Africa and Western Asia
2005,Vietnam,Malaysia,624.0968,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2005,Rwanda,United Kingdom,619.853,Sub-Saharan Africa,Europe
2005,Sri Lanka,Egypt,618.483,Central and Southern Asia,Northern Africa and Western Asia
2005,United Arab Emirates,Somalia,616.3,Northern Africa and Western Asia,Sub-Saharan Africa
2005,Netherlands,Italy,610.27295,Europe,Europe
2005,Germany,France,610.2658,Europe,Europe
2005,Indonesia,New Zealand,604.52893,Eastern and South-Eastern Asia (excl. China),Australia and New Zealand
2005,United Kingdom,Canada,603.7857,Europe,Northern America
2005,Sri Lanka,Egypt,601.596,Central and Southern Asia,Northern Africa and Western Asia
2005,Sri Lanka,"China, Hong Kong SAR",601.03046,Central and Southern Asia,China
2005,Egypt,Saudi Arabia,600.0,Northern Africa and Western Asia,Northern Africa and Western Asia
2005,Poland,Czech Republic,598.7927,Europe,Europe
2005,India,Yemen,597.3954,Central and Southern Asia,Northern Africa and Western Asia
2005,Poland,Belgium,595.022,Europe,Europe
2005,China,Tunisia,594.99207,China,Northern Africa and Western Asia
2005,Switzerland,Germany,594.96643,Europe,Europe
2005,Papua New Guinea,India,594.64,Oceania (excl. Australia and New Zealand),Central and Southern Asia
2005,Bangladesh,Afghanistan,594.1,Central and Southern Asia,Central and Southern Asia
2005,Kenya,Germany,588.8648,Sub-Saharan Africa,Europe
2005,China,Netherlands,587.578,China,Europe
2005,Argentina,New Zealand,585.208,Latin America and the Caribbean,Australia and New Zealand
2005,Ethiopia,"Areas, nes",578.376,Sub-Saharan Africa,
2005,Sri Lanka,Belarus,578.2281,Central and Southern Asia,Europe
2005,Turkey,Netherlands,578.22534,Northern Africa and Western Asia,Europe
