Year,Exporter,Importer,Weight,Exporter_region,Import_region
2002,Italy,Saint Lucia,1.8650115,Europe,Latin America and the Caribbean
2002,South Africa,Egypt,1.862,Sub-Saharan Africa,Northern Africa and Western Asia
2002,Italy,French Polynesia,1.86,Europe,Oceania (excl. Australia and New Zealand)
2002,Cuba,United Kingdom,1.85881,Latin America and the Caribbean,Europe
2002,South Africa,Kenya,1.8585895,Sub-Saharan Africa,Sub-Saharan Africa
2002,Guatemala,Belize,1.858,Latin America and the Caribbean,Latin America and the Caribbean
2002,Indonesia,China,1.8505336,Eastern and South-Eastern Asia (excl. China),China
2002,Kenya,"Other Asia, nes",1.85,Sub-Saharan Africa,
2002,Germany,North Macedonia,1.8498005,Europe,Europe
2002,United States,Dominica,1.849,Northern America,Latin America and the Caribbean
2002,South Africa,Tanzania,1.8476129,Sub-Saharan Africa,Sub-Saharan Africa
2002,Kuwait,Lebanon,1.845,Northern Africa and Western Asia,Northern Africa and Western Asia
2002,Lebanon,Zambia,1.845,Northern Africa and Western Asia,Sub-Saharan Africa
2002,Bosnia Herzegovina,Croatia,1.841,Europe,Europe
2002,"Korea, Republic",Togo,1.837,Eastern and South-Eastern Asia (excl. China),Sub-Saharan Africa
2002,Ghana,Burkina Faso,1.832,Sub-Saharan Africa,Sub-Saharan Africa
2002,Spain,Ethiopia,1.83,Europe,Sub-Saharan Africa
2002,Portugal,Luxembourg,1.8285851,Europe,Europe
2002,Israel,Cyprus,1.828,Northern Africa and Western Asia,Northern Africa and Western Asia
2002,Lebanon,Gambia,1.822,Northern Africa and Western Asia,Sub-Saharan Africa
2002,United Kingdom,Malaysia,1.8214272,Europe,Eastern and South-Eastern Asia (excl. China)
2002,Lebanon,United Arab Emirates,1.82,Northern Africa and Western Asia,Northern Africa and Western Asia
2002,Japan,Australia,1.82,Eastern and South-Eastern Asia (excl. China),Australia and New Zealand
2002,Ireland,United States,1.818,Europe,Northern America
2002,United States,Norway,1.8176141,Northern America,Europe
2002,United States,Saint Vincent and the Grenadines,1.809,Northern America,Latin America and the Caribbean
2002,Australia,Indonesia,1.8068442,Australia and New Zealand,Eastern and South-Eastern Asia (excl. China)
2002,Papua New Guinea,Iceland,1.802,Oceania (excl. Australia and New Zealand),Europe
2002,Brazil,North Macedonia,1.8,Latin America and the Caribbean,Europe
2002,China,"China, Macao SAR",1.8,China,China
2002,Malaysia,Indonesia,1.7994926,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2002,Italy,Uganda,1.798,Europe,Sub-Saharan Africa
2002,Netherlands,Australia,1.792,Europe,Australia and New Zealand
2002,Uganda,Cyprus,1.792,Sub-Saharan Africa,Northern Africa and Western Asia
2002,Italy,Bermuda,1.789,Europe,Northern America
2002,Mauritius,Seychelles,1.782,Sub-Saharan Africa,Sub-Saharan Africa
2002,Canada,Greece,1.779,Northern America,Europe
2002,Chile,Sweden,1.778,Latin America and the Caribbean,Europe
2002,Lebanon,New Zealand,1.778,Northern Africa and Western Asia,Australia and New Zealand
2002,Cayman Islands,New Zealand,1.775,Latin America and the Caribbean,Australia and New Zealand
2002,France,Algeria,1.7734091,Europe,Northern Africa and Western Asia
2002,Lebanon,Belgium,1.767,Northern Africa and Western Asia,Europe
2002,Nigeria,Norway,1.765,Sub-Saharan Africa,Europe
