Year,Exporter,Importer,Weight,Exporter_region,Import_region
2013,China,Niger,2372.6118,China,Sub-Saharan Africa
2013,Russian Federation,Kazakhstan,2362.7449,Europe,Central and Southern Asia
2013,India,Ukraine,2360.2053,Central and Southern Asia,Europe
2013,Pakistan,Afghanistan,2352.337,Central and Southern Asia,Central and Southern Asia
2013,India,Kenya,2311.9766,Central and Southern Asia,Sub-Saharan Africa
2013,Uganda,Kenya,2310.873,Sub-Saharan Africa,Sub-Saharan Africa
2013,China,Mauritania,2299.4758,China,Sub-Saharan Africa
2013,India,Australia,2266.747,Central and Southern Asia,Australia and New Zealand
2013,Sri Lanka,Libya,2216.756,Central and Southern Asia,Northern Africa and Western Asia
2013,Sri Lanka,"Other Asia, nes",2192.3477,Central and Southern Asia,
2013,Poland,United Kingdom,2187.6484,Europe,Europe
2013,United Arab Emirates,Ukraine,2180.2083,Northern Africa and Western Asia,Europe
2013,China,Guinea,2178.705,China,Sub-Saharan Africa
2013,Indonesia,Australia,2073.27,Eastern and South-Eastern Asia (excl. China),Australia and New Zealand
2013,"Areas, nes",Vietnam,2061.79,,Eastern and South-Eastern Asia (excl. China)
2013,Sri Lanka,United States,2056.04,Central and Southern Asia,Northern America
2013,China,Senegal,2048.2998,China,Sub-Saharan Africa
2013,Vietnam,Saudi Arabia,2034.0,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2013,Kenya,United Kingdom,2033.8342,Sub-Saharan Africa,Europe
2013,Tanzania,Russian Federation,2029.3177,Sub-Saharan Africa,Europe
2013,China,Turkmenistan,2024.333,China,Central and Southern Asia
2013,Sri Lanka,Jordan,2022.3716,Central and Southern Asia,Northern Africa and Western Asia
2013,Kenya,Japan,2018.4409,Sub-Saharan Africa,Eastern and South-Eastern Asia (excl. China)
2013,Indonesia,China,2013.0902,Eastern and South-Eastern Asia (excl. China),China
2013,China,Belgium,1950.2842,China,Europe
2013,China,Afghanistan,1945.09,China,Central and Southern Asia
2013,China,United States,1940.2422,China,Northern America
2013,Malawi,Kenya,1923.3204,Sub-Saharan Africa,Sub-Saharan Africa
2013,China,Iran,1874.6523,China,Central and Southern Asia
2013,Argentina,Germany,1870.0404,Latin America and the Caribbean,Europe
2013,United States,Canada,1850.7756,Northern America,Northern America
2013,Sri Lanka,Lebanon,1836.8184,Central and Southern Asia,Northern Africa and Western Asia
2013,Kenya,Canada,1829.0332,Sub-Saharan Africa,Northern America
2013,Vietnam,United Arab Emirates,1822.5386,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2013,Vietnam,Saudi Arabia,1820.27,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2013,Argentina,Netherlands,1809.3511,Latin America and the Caribbean,Europe
2013,Iran,Germany,1800.7952,Central and Southern Asia,Europe
2013,Sri Lanka,Netherlands,1800.7571,Central and Southern Asia,Europe
2013,United States,Canada,1760.93,Northern America,Northern America
2013,China,Burkina Faso,1726.951,China,Sub-Saharan Africa
2013,Vietnam,China,1713.2095,Eastern and South-Eastern Asia (excl. China),China
2013,China,Sri Lanka,1701.4194,China,Central and Southern Asia
2013,Vietnam,Pakistan,1700.21,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2013,China,Tajikistan,1696.826,China,Central and Southern Asia
2013,China,Benin,1679.0847,China,Sub-Saharan Africa
2013,Poland,Sweden,1663.6626,Europe,Europe
2013,Sri Lanka,Saudi Arabia,1653.2113,Central and Southern Asia,Northern Africa and Western Asia
2013,Vietnam,United States,1650.9253,Eastern and South-Eastern Asia (excl. China),Northern America
2013,China,Mongolia,1649.578,China,Eastern and South-Eastern Asia (excl. China)
2013,Azerbaijan,Russian Federation,1632.745,Northern Africa and Western Asia,Europe
2013,Yemen,Saudi Arabia,1631.0754,Northern Africa and Western Asia,Northern Africa and Western Asia
2013,Kenya,Indonesia,1628.9297,Sub-Saharan Africa,Eastern and South-Eastern Asia (excl. China)
2013,Sri Lanka,Italy,1625.9891,Central and Southern Asia,Europe
2013,Iran,Uzbekistan,1612.38,Central and Southern Asia,Central and Southern Asia
2013,South Africa,United Kingdom,1611.456,Sub-Saharan Africa,Europe
2013,Vietnam,Kuwait,1610.95,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2013,Sri Lanka,Iran,1603.265,Central and Southern Asia,Central and Southern Asia
2013,India,Saudi Arabia,1582.511,Central and Southern Asia,Northern Africa and Western Asia
2013,Kenya,Saudi Arabia,1580.0089,Sub-Saharan Africa,Northern Africa and Western Asia
2013,Vietnam,Afghanistan,1572.37,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2013,Indonesia,United Arab Emirates,1568.5902,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2013,Sri Lanka,United States,1544.0936,Central and Southern Asia,Northern America
2013,Germany,Poland,1534.633,Europe,Europe
2013,Kenya,Turkey,1531.67,Sub-Saharan Africa,Northern Africa and Western Asia
2013,United Kingdom,Switzerland,1529.8689,Europe,Europe
2013,Kenya,Somalia,1528.491,Sub-Saharan Africa,Sub-Saharan Africa
2013,China,United Kingdom,1528.2533,China,Europe
2013,United Arab Emirates,Iraq,1512.8,Northern Africa and Western Asia,Northern Africa and Western Asia
2013,Iran,India,1512.4602,Central and Southern Asia,Central and Southern Asia
2013,Canada,United States,1499.6437,Northern America,Northern America
2013,China,United States,1490.23,China,Northern America
2013,Mozambique,Kenya,1485.5521,Sub-Saharan Africa,Sub-Saharan Africa
2013,Sri Lanka,Kuwait,1483.3616,Central and Southern Asia,Northern Africa and Western Asia
2013,Iran,Netherlands,1469.0354,Central and Southern Asia,Europe
2013,Argentina,United Kingdom,1464.1824,Latin America and the Caribbean,Europe
2013,Germany,Netherlands,1463.1838,Europe,Europe
2013,China,"China, Hong Kong SAR",1462.7533,China,China
2013,United Kingdom,Nigeria,1462.739,Europe,Sub-Saharan Africa
2013,Poland,France,1459.3132,Europe,Europe
2013,Iran,Kenya,1452.8584,Central and Southern Asia,Sub-Saharan Africa
2013,Papua New Guinea,Russian Federation,1451.52,Oceania (excl. Australia and New Zealand),Europe
2013,Sri Lanka,Saudi Arabia,1448.8636,Central and Southern Asia,Northern Africa and Western Asia
2013,Sri Lanka,Poland,1427.5327,Central and Southern Asia,Europe
2013,United Arab Emirates,Qatar,1423.6393,Northern Africa and Western Asia,Northern Africa and Western Asia
2013,Kenya,Germany,1418.5674,Sub-Saharan Africa,Europe
2013,Vietnam,Thailand,1416.0322,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2013,Belgium,France,1415.6731,Europe,Europe
2013,Sri Lanka,Kyrgyzstan,1407.3364,Central and Southern Asia,Central and Southern Asia
2013,China,Egypt,1402.6035,China,Northern Africa and Western Asia
2013,Vietnam,Germany,1397.1094,Eastern and South-Eastern Asia (excl. China),Europe
2013,India,Russian Federation,1391.655,Central and Southern Asia,Europe
2013,India,Sri Lanka,1386.8262,Central and Southern Asia,Central and Southern Asia
2013,Vietnam,Ukraine,1377.3372,Eastern and South-Eastern Asia (excl. China),Europe
2013,Vietnam,Germany,1370.1826,Eastern and South-Eastern Asia (excl. China),Europe
2013,Kenya,Ukraine,1360.0159,Sub-Saharan Africa,Europe
2013,Indonesia,Egypt,1353.976,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2013,India,Nepal,1348.9164,Central and Southern Asia,Central and Southern Asia
2013,China,Netherlands,1347.0145,China,Europe
2013,Germany,Netherlands,1336.5916,Europe,Europe
2013,Germany,France,1331.9503,Europe,Europe
2013,Japan,United States,1311.1499,Eastern and South-Eastern Asia (excl. China),Northern America
2013,Malawi,Netherlands,1310.0978,Sub-Saharan Africa,Europe
2013,China,Cote d'Ivoire,1309.1051,China,Sub-Saharan Africa
2013,Malawi,Singapore,1303.082,Sub-Saharan Africa,Eastern and South-Eastern Asia (excl. China)
2013,China,Iran,1298.77,China,Central and Southern Asia
2013,United Arab Emirates,Russian Federation,1294.8298,Northern Africa and Western Asia,Europe
2013,Sri Lanka,Poland,1276.8987,Central and Southern Asia,Europe
2013,Oman,Somalia,1270.42,Northern Africa and Western Asia,Sub-Saharan Africa
2013,India,Indonesia,1265.8022,Central and Southern Asia,Eastern and South-Eastern Asia (excl. China)
2013,Argentina,Poland,1264.9779,Latin America and the Caribbean,Europe
2013,India,Saudi Arabia,1260.1727,Central and Southern Asia,Northern Africa and Western Asia
2013,China,Pakistan,1247.4857,China,Central and Southern Asia
2013,Sri Lanka,Germany,1244.6855,Central and Southern Asia,Europe
2013,Kenya,Netherlands,1240.3826,Sub-Saharan Africa,Europe
2013,Poland,Italy,1234.812,Europe,Europe
2013,Free Zones,United Arab Emirates,1228.63,,Northern Africa and Western Asia
2013,Azerbaijan,Russian Federation,1220.3433,Northern Africa and Western Asia,Europe
2013,Indonesia,India,1217.0764,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2013,Indonesia,Ukraine,1214.8894,Eastern and South-Eastern Asia (excl. China),Europe
2013,United Arab Emirates,Australia,1191.3713,Northern Africa and Western Asia,Australia and New Zealand
2013,China,Japan,1182.1011,China,Eastern and South-Eastern Asia (excl. China)
2013,Tanzania,Pakistan,1180.9321,Sub-Saharan Africa,Central and Southern Asia
2013,China,Benin,1178.4767,China,Sub-Saharan Africa
2013,Netherlands,Austria,1176.9758,Europe,Europe
2013,Malawi,Germany,1170.8262,Sub-Saharan Africa,Europe
2013,Sri Lanka,Egypt,1166.0078,Central and Southern Asia,Northern Africa and Western Asia
2013,China,Australia,1157.6836,China,Australia and New Zealand
2013,China,Malaysia,1156.2656,China,Eastern and South-Eastern Asia (excl. China)
2013,China,Nigeria,1155.8,China,Sub-Saharan Africa
2013,Sri Lanka,Japan,1155.756,Central and Southern Asia,Eastern and South-Eastern Asia (excl. China)
2013,Kenya,Djibouti,1155.088,Sub-Saharan Africa,Sub-Saharan Africa
2013,China,Myanmar,1153.9185,China,Eastern and South-Eastern Asia (excl. China)
2013,India,Germany,1145.2876,Central and Southern Asia,Europe
2013,"Areas, nes",Vietnam,1143.169,,Eastern and South-Eastern Asia (excl. China)
2013,Iran,Russian Federation,1131.561,Central and Southern Asia,Europe
2013,Argentina,Paraguay,1125.3464,Latin America and the Caribbean,Latin America and the Caribbean
2013,Iran,Iraq,1125.07,Central and Southern Asia,Northern Africa and Western Asia
2013,Iran,Turkey,1123.0414,Central and Southern Asia,Northern Africa and Western Asia
2013,Niger,China,1122.451,Sub-Saharan Africa,China
2013,China,United Arab Emirates,1102.237,China,Northern Africa and Western Asia
2013,India,Kazakhstan,1096.8423,Central and Southern Asia,Central and Southern Asia
2013,China,Chad,1095.8,China,Sub-Saharan Africa
2013,Kenya,Saudi Arabia,1094.0402,Sub-Saharan Africa,Northern Africa and Western Asia
2013,China,Spain,1087.3188,China,Europe
2013,United Kingdom,Belgium,1074.2397,Europe,Europe
2013,Vietnam,"Areas, nes",1067.74,Eastern and South-Eastern Asia (excl. China),
2013,Argentina,India,1057.0295,Latin America and the Caribbean,Central and Southern Asia
2013,Kenya,Malaysia,1049.9309,Sub-Saharan Africa,Eastern and South-Eastern Asia (excl. China)
2013,Uganda,Egypt,1048.469,Sub-Saharan Africa,Northern Africa and Western Asia
2013,China,Thailand,1043.1305,China,Eastern and South-Eastern Asia (excl. China)
2013,Argentina,Lebanon,1042.658,Latin America and the Caribbean,Northern Africa and Western Asia
2013,India,Canada,1018.4504,Central and Southern Asia,Northern America
2013,Indonesia,Australia,1014.9916,Eastern and South-Eastern Asia (excl. China),Australia and New Zealand
2013,China,Burkina Faso,1003.6068,China,Sub-Saharan Africa
2013,China,Russian Federation,995.60815,China,Europe
2013,Sri Lanka,United Kingdom,994.2742,Central and Southern Asia,Europe
2013,India,Italy,992.7718,Central and Southern Asia,Europe
2013,Indonesia,Netherlands,973.9477,Eastern and South-Eastern Asia (excl. China),Europe
2013,Malawi,Pakistan,965.9505,Sub-Saharan Africa,Central and Southern Asia
2013,Indonesia,Poland,960.90094,Eastern and South-Eastern Asia (excl. China),Europe
2013,Indonesia,Germany,954.98047,Eastern and South-Eastern Asia (excl. China),Europe
2013,Germany,France,921.5119,Europe,Europe
2013,Germany,Russian Federation,917.74744,Europe,Europe
2013,China,France,916.47375,China,Europe
2013,China,"China, Hong Kong SAR",913.37604,China,China
2013,Germany,France,912.2078,Europe,Europe
2013,Zimbabwe,United States,910.06,Sub-Saharan Africa,Northern America
2013,China,United Kingdom,909.7082,China,Europe
2013,Malawi,United Arab Emirates,898.2888,Sub-Saharan Africa,Northern Africa and Western Asia
2013,United Kingdom,United States,891.34106,Europe,Northern America
2013,Kenya,Canada,891.1393,Sub-Saharan Africa,Northern America
2013,China,Poland,889.8773,China,Europe
2013,Kenya,China,886.2111,Sub-Saharan Africa,China
2013,China,Mongolia,882.5325,China,Eastern and South-Eastern Asia (excl. China)
2013,Brazil,Germany,876.3071,Latin America and the Caribbean,Europe
2013,Indonesia,Iran,872.27,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2013,Netherlands,Germany,870.09766,Europe,Europe
2013,Zimbabwe,United Kingdom,866.025,Sub-Saharan Africa,Europe
2013,Sri Lanka,Kazakhstan,864.58124,Central and Southern Asia,Central and Southern Asia
2013,Vietnam,Philippines,861.96,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2013,United Arab Emirates,Uzbekistan,855.47,Northern Africa and Western Asia,Central and Southern Asia
2013,Indonesia,Pakistan,852.88,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2013,South Africa,Zimbabwe,852.2762,Sub-Saharan Africa,Sub-Saharan Africa
2013,Kenya,South Africa,845.71375,Sub-Saharan Africa,Sub-Saharan Africa
2013,Kenya,Somalia,844.581,Sub-Saharan Africa,Sub-Saharan Africa
2013,India,United Kingdom,842.4823,Central and Southern Asia,Europe
2013,Sri Lanka,Russian Federation,835.1641,Central and Southern Asia,Europe
2013,Indonesia,Japan,834.8894,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2013,Sri Lanka,New Zealand,819.21936,Central and Southern Asia,Australia and New Zealand
2013,India,Canada,815.16736,Central and Southern Asia,Northern America
2013,Papua New Guinea,Malaysia,793.075,Oceania (excl. Australia and New Zealand),Eastern and South-Eastern Asia (excl. China)
2013,Indonesia,United Kingdom,790.192,Eastern and South-Eastern Asia (excl. China),Europe
2013,Argentina,United States,788.33057,Latin America and the Caribbean,Northern America
2013,Vietnam,Russian Federation,783.8806,Eastern and South-Eastern Asia (excl. China),Europe
2013,United Kingdom,Germany,780.5063,Europe,Europe
2013,China,France,779.92224,China,Europe
2013,Poland,Belgium,775.6228,Europe,Europe
2013,China,Netherlands,775.2373,China,Europe
2013,China,France,774.2356,China,Europe
2013,Vietnam,Egypt,772.86035,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2013,Argentina,Germany,770.92664,Latin America and the Caribbean,Europe
2013,Uganda,United Kingdom,767.614,Sub-Saharan Africa,Europe
2013,China,Thailand,765.30994,China,Eastern and South-Eastern Asia (excl. China)
2013,Iran,Afghanistan,764.092,Central and Southern Asia,Central and Southern Asia
2013,Kenya,Switzerland,740.76587,Sub-Saharan Africa,Europe
2013,China,Kyrgyzstan,734.402,China,Central and Southern Asia
2013,China,Cote d'Ivoire,734.3442,China,Sub-Saharan Africa
2013,Indonesia,China,730.2892,Eastern and South-Eastern Asia (excl. China),China
2013,Turkey,Belgium,723.574,Northern Africa and Western Asia,Europe
2013,United Arab Emirates,Ghana,722.654,Northern Africa and Western Asia,Sub-Saharan Africa
2013,Sri Lanka,China,714.042,Central and Southern Asia,China
2013,Tanzania,Oman,711.302,Sub-Saharan Africa,Northern Africa and Western Asia
2013,Poland,Czech Republic,708.92505,Europe,Europe
2013,Indonesia,Chile,705.8135,Eastern and South-Eastern Asia (excl. China),Latin America and the Caribbean
2013,Germany,United States,699.741,Europe,Northern America
2013,Vietnam,Pakistan,699.22,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2013,Austria,Germany,697.8847,Europe,Europe
