Year,Exporter,Importer,Weight,Exporter_region,Import_region
2017,Turkey,Saudi Arabia,44.222683,Northern Africa and Western Asia,Northern Africa and Western Asia
2017,Germany,Australia,44.211548,Europe,Australia and New Zealand
2017,Ukraine,Russian Federation,44.204,Europe,Europe
2017,Netherlands,Hungary,44.196,Europe,Europe
2017,Indonesia,Mongolia,44.164562,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2017,Italy,Romania,44.14177,Europe,Europe
2017,Poland,Japan,44.131886,Europe,Eastern and South-Eastern Asia (excl. China)
2017,"Korea, Republic",Vietnam,44.0828,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2017,Sweden,Finland,44.081844,Europe,Europe
2017,China,Syria,44.02,China,Northern Africa and Western Asia
2017,Morocco,Mauritania,44.005,Northern Africa and Western Asia,Sub-Saharan Africa
2017,Vietnam,"Other Asia, nes",43.98564,Eastern and South-Eastern Asia (excl. China),
2017,United Arab Emirates,Nigeria,43.974255,Northern Africa and Western Asia,Sub-Saharan Africa
2017,Indonesia,Latvia,43.889233,Eastern and South-Eastern Asia (excl. China),Europe
2017,China,Jordan,43.888885,China,Northern Africa and Western Asia
2017,Syria,Netherlands,43.849,Northern Africa and Western Asia,Europe
2017,United States,Jamaica,43.845287,Northern America,Latin America and the Caribbean
2017,Sri Lanka,Malaysia,43.84162,Central and Southern Asia,Eastern and South-Eastern Asia (excl. China)
2017,United States,Paraguay,43.824,Northern America,Latin America and the Caribbean
2017,Vietnam,Lebanon,43.812,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2017,Germany,Denmark,43.807995,Europe,Europe
2017,Spain,Portugal,43.69066,Europe,Europe
2017,"Other Asia, nes",Japan,43.680702,,Eastern and South-Eastern Asia (excl. China)
2017,Netherlands,Finland,43.644478,Europe,Europe
2017,"Other Asia, nes",Singapore,43.556705,,Eastern and South-Eastern Asia (excl. China)
2017,Tanzania,Belgium,43.550602,Sub-Saharan Africa,Europe
2017,Germany,Turkey,43.434917,Europe,Northern Africa and Western Asia
2017,South Africa,Eswatini,43.278362,Sub-Saharan Africa,Sub-Saharan Africa
2017,India,Mexico,43.21376,Central and Southern Asia,Latin America and the Caribbean
2017,Papua New Guinea,"Other Asia, nes",43.2,Oceania (excl. Australia and New Zealand),
2017,Sri Lanka,Philippines,43.018253,Central and Southern Asia,Eastern and South-Eastern Asia (excl. China)
2017,France,France,42.899,Europe,Europe
2017,France,Germany,42.867153,Europe,Europe
2017,Poland,Lithuania,42.827057,Europe,Europe
2017,Ukraine,Belarus,42.761597,Europe,Europe
2017,Portugal,Angola,42.693985,Europe,Sub-Saharan Africa
2017,Sri Lanka,Chile,42.691753,Central and Southern Asia,Latin America and the Caribbean
2017,Indonesia,"China, Hong Kong SAR",42.62734,Eastern and South-Eastern Asia (excl. China),China
2017,Vietnam,United Arab Emirates,42.614,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2017,Canada,United States,42.60878,Northern America,Northern America
2017,India,Bhutan,42.539,Central and Southern Asia,Central and Southern Asia
2017,Tanzania,China,42.45682,Sub-Saharan Africa,China
2017,China,Sudan,42.40949,China,Northern Africa and Western Asia
2017,Switzerland,Vietnam,42.2,Europe,Eastern and South-Eastern Asia (excl. China)
2017,Japan,Vietnam,42.187057,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2017,Indonesia,Belgium,42.1827,Eastern and South-Eastern Asia (excl. China),Europe
2017,Free Zones,Iran,42.075,,Central and Southern Asia
2017,Argentina,France,42.061,Latin America and the Caribbean,Europe
2017,China,Kyrgyzstan,42.04478,China,Central and Southern Asia
2017,Poland,Slovakia,42.04318,Europe,Europe
2017,Thailand,Mali,42.036,Eastern and South-Eastern Asia (excl. China),Sub-Saharan Africa
2017,Senegal,Morocco,42.03,Sub-Saharan Africa,Northern Africa and Western Asia
2017,Saudi Arabia,United Arab Emirates,41.942524,Northern Africa and Western Asia,Northern Africa and Western Asia
2017,United Kingdom,United Arab Emirates,41.94213,Europe,Northern Africa and Western Asia
2017,Georgia,Turkey,41.874763,Northern Africa and Western Asia,Northern Africa and Western Asia
2017,China,Benin,41.822,China,Sub-Saharan Africa
2017,United Kingdom,"Korea, Republic",41.73343,Europe,Eastern and South-Eastern Asia (excl. China)
2017,Sri Lanka,Suriname,41.661026,Central and Southern Asia,Latin America and the Caribbean
2017,Sri Lanka,Gambia,41.519,Central and Southern Asia,Sub-Saharan Africa
2017,United Kingdom,Germany,41.47001,Europe,Europe
2017,Morocco,Algeria,41.46,Northern Africa and Western Asia,Northern Africa and Western Asia
2017,Malaysia,United Arab Emirates,41.457,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2017,Poland,Mexico,41.426,Europe,Latin America and the Caribbean
2017,Nepal,China,41.318443,Central and Southern Asia,China
2017,Angola,"Congo, Democratic Republic",41.277,Sub-Saharan Africa,Sub-Saharan Africa
2017,Lesotho,Germany,41.257687,Sub-Saharan Africa,Europe
2017,United Arab Emirates,Malaysia,41.12555,Northern Africa and Western Asia,Eastern and South-Eastern Asia (excl. China)
2017,United Arab Emirates,Tajikistan,41.094,Northern Africa and Western Asia,Central and Southern Asia
2017,China,Italy,41.07955,China,Europe
2017,Mali,Burkina Faso,41.07,Sub-Saharan Africa,Sub-Saharan Africa
2017,China,Philippines,41.052544,China,Eastern and South-Eastern Asia (excl. China)
2017,Indonesia,Turkey,41.0,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2017,France,Spain,40.9929,Europe,Europe
2017,Egypt,Saudi Arabia,40.966827,Northern Africa and Western Asia,Northern Africa and Western Asia
2017,Georgia,Azerbaijan,40.9438,Northern Africa and Western Asia,Northern Africa and Western Asia
2017,Indonesia,Saudi Arabia,40.93392,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2017,Chile,Guatemala,40.927822,Latin America and the Caribbean,Latin America and the Caribbean
2017,United Arab Emirates,Tajikistan,40.864,Northern Africa and Western Asia,Central and Southern Asia
2017,"Other Asia, nes",Malaysia,40.81182,,Eastern and South-Eastern Asia (excl. China)
2017,United Kingdom,Finland,40.768112,Europe,Europe
2017,Brazil,Japan,40.75801,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2017,Indonesia,Spain,40.72335,Eastern and South-Eastern Asia (excl. China),Europe
2017,India,Sri Lanka,40.68754,Central and Southern Asia,Central and Southern Asia
2017,Germany,Ireland,40.67441,Europe,Europe
2017,Paraguay,Poland,40.636757,Latin America and the Caribbean,Europe
2017,Sri Lanka,Latvia,40.555923,Central and Southern Asia,Europe
2017,Jamaica,United States,40.544907,Latin America and the Caribbean,Northern America
2017,Costa Rica,Dominican Republic,40.50012,Latin America and the Caribbean,Latin America and the Caribbean
2017,China,Iran,40.4961,China,Central and Southern Asia
2017,Togo,Gabon,40.46,Sub-Saharan Africa,Sub-Saharan Africa
2017,"Other Asia, nes","China, Hong Kong SAR",40.45805,,China
2017,Spain,Nigeria,40.396305,Europe,Sub-Saharan Africa
2017,Sri Lanka,Latvia,40.39454,Central and Southern Asia,Europe
2017,Germany,Portugal,40.317005,Europe,Europe
2017,Mozambique,India,40.279343,Sub-Saharan Africa,Central and Southern Asia
2017,Sri Lanka,Angola,40.275,Central and Southern Asia,Sub-Saharan Africa
2017,Free Zones,Bahrain,40.13061,,Northern Africa and Western Asia
2017,United Kingdom,Faeroe Islands,40.109,Europe,Europe
2017,France,Switzerland,40.10508,Europe,Europe
2017,India,New Zealand,40.101,Central and Southern Asia,Australia and New Zealand
2017,United Arab Emirates,Belarus,40.079,Northern Africa and Western Asia,Europe
2017,India,Austria,40.038574,Central and Southern Asia,Europe
2017,Lebanon,Germany,40.008923,Northern Africa and Western Asia,Europe
2017,Malawi,Kenya,40.0,Sub-Saharan Africa,Sub-Saharan Africa
2017,Netherlands,Canada,39.981,Europe,Northern America
2017,China,Czech Republic,39.978592,China,Europe
2017,United States,United Kingdom,39.955364,Northern America,Europe
2017,France,United Kingdom,39.94761,Europe,Europe
2017,Germany,Bunkers,39.841,Europe,
2017,Italy,Slovenia,39.832294,Europe,Europe
2017,Thailand,"Korea, Republic",39.779423,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2017,Egypt,Algeria,39.77389,Northern Africa and Western Asia,Northern Africa and Western Asia
2017,Sri Lanka,"Korea, Republic",39.73405,Central and Southern Asia,Eastern and South-Eastern Asia (excl. China)
2017,Germany,Canada,39.589,Europe,Northern America
2017,Netherlands,Latvia,39.57989,Europe,Europe
2017,Greece,United States,39.57601,Europe,Northern America
2017,Vietnam,Lao PDR,39.569584,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2017,Sri Lanka,Nigeria,39.52914,Central and Southern Asia,Sub-Saharan Africa
2017,China,Chile,39.497223,China,Latin America and the Caribbean
2017,Sri Lanka,Afghanistan,39.431,Central and Southern Asia,Central and Southern Asia
2017,United Arab Emirates,United States,39.402122,Northern Africa and Western Asia,Northern America
2017,China,Angola,39.346,China,Sub-Saharan Africa
2017,United Kingdom,Canada,39.332,Europe,Northern America
2017,United Kingdom,China,39.237,Europe,China
2017,Chile,Brazil,39.151733,Latin America and the Caribbean,Latin America and the Caribbean
2017,Netherlands,France,39.133175,Europe,Europe
2017,"Korea, Republic","China, Hong Kong SAR",39.107044,Eastern and South-Eastern Asia (excl. China),China
2017,Togo,Burkina Faso,39.08,Sub-Saharan Africa,Sub-Saharan Africa
2017,"Areas, nes",France,39.06837,,Europe
2017,United States,Bahamas,39.067566,Northern America,Latin America and the Caribbean
2017,United States,Vietnam,38.997574,Northern America,Eastern and South-Eastern Asia (excl. China)
2017,Poland,Hungary,38.880344,Europe,Europe
2017,United Arab Emirates,Czech Republic,38.82112,Northern Africa and Western Asia,Europe
