Year,Exporter,Importer,Weight,Exporter_region,Import_region
2000,Sri Lanka,Poland,1206.3868,Central and Southern Asia,Europe
2000,Vietnam,"Other Asia, nes",1192.2289,Eastern and South-Eastern Asia (excl. China),
2000,Vietnam,Japan,1179.9299,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2000,Kenya,Singapore,1178.6609,Sub-Saharan Africa,Eastern and South-Eastern Asia (excl. China)
2000,United Arab Emirates,Oman,1177.54,Northern Africa and Western Asia,Northern Africa and Western Asia
2000,China,Cote d'Ivoire,1163.0355,China,Sub-Saharan Africa
2000,Indonesia,Afghanistan,1157.122,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2000,"Other Asia, nes",Japan,1156.3634,,Eastern and South-Eastern Asia (excl. China)
2000,Netherlands,Switzerland,1132.7953,Europe,Europe
2000,Brazil,Russian Federation,1122.842,Latin America and the Caribbean,Europe
2000,Singapore,Japan,1111.299,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2000,Georgia,Ukraine,1104.558,Northern Africa and Western Asia,Europe
2000,Vietnam,Indonesia,1104.0,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2000,Indonesia,United Kingdom,1086.04,Eastern and South-Eastern Asia (excl. China),Europe
2000,Australia,New Zealand,1080.5901,Australia and New Zealand,Australia and New Zealand
2000,China,United Arab Emirates,1063.346,China,Northern Africa and Western Asia
2000,Kenya,Australia,1056.8647,Sub-Saharan Africa,Australia and New Zealand
2000,India,Kazakhstan,1043.917,Central and Southern Asia,Central and Southern Asia
2000,Bangladesh,Poland,1043.81,Central and Southern Asia,Europe
2000,Vietnam,Germany,1043.4537,Eastern and South-Eastern Asia (excl. China),Europe
2000,China,Belgium,1036.3599,China,Europe
2000,Indonesia,Ukraine,1034.788,Eastern and South-Eastern Asia (excl. China),Europe
2000,United Kingdom,France,1033.0411,Europe,Europe
2000,Sri Lanka,Lebanon,1024.3224,Central and Southern Asia,Northern Africa and Western Asia
2000,Brazil,United Kingdom,1014.6279,Latin America and the Caribbean,Europe
2000,Sri Lanka,Egypt,1014.055,Central and Southern Asia,Northern Africa and Western Asia
2000,Vietnam,Pakistan,991.0,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2000,India,Canada,989.4847,Central and Southern Asia,Northern America
2000,China,Malaysia,988.89636,China,Eastern and South-Eastern Asia (excl. China)
2000,India,Sri Lanka,984.1218,Central and Southern Asia,Central and Southern Asia
2000,Sri Lanka,France,970.27673,Central and Southern Asia,Europe
2000,United Kingdom,Italy,966.03076,Europe,Europe
2000,Sri Lanka,Israel,962.4531,Central and Southern Asia,Northern Africa and Western Asia
2000,Kenya,Netherlands,954.46735,Sub-Saharan Africa,Europe
2000,Indonesia,Japan,950.7774,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2000,Sri Lanka,Singapore,943.3392,Central and Southern Asia,Eastern and South-Eastern Asia (excl. China)
2000,South Africa,Mozambique,937.574,Sub-Saharan Africa,Sub-Saharan Africa
2000,Switzerland,Netherlands,925.0482,Europe,Europe
2000,Malawi,Poland,924.02856,Sub-Saharan Africa,Europe
2000,Poland,Ukraine,923.306,Europe,Europe
2000,Brazil,United States,909.5516,Latin America and the Caribbean,Northern America
2000,Indonesia,Canada,908.77893,Eastern and South-Eastern Asia (excl. China),Northern America
2000,Kenya,Nigeria,902.60565,Sub-Saharan Africa,Sub-Saharan Africa
2000,India,United States,892.2443,Central and Southern Asia,Northern America
2000,Vietnam,India,877.7785,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2000,Kenya,Sri Lanka,877.7593,Sub-Saharan Africa,Central and Southern Asia
2000,United Kingdom,United States,877.6532,Europe,Northern America
2000,South Africa,Pakistan,874.531,Sub-Saharan Africa,Central and Southern Asia
2000,Sri Lanka,Poland,870.911,Central and Southern Asia,Europe
2000,Vietnam,Singapore,868.00757,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2000,Germany,United Kingdom,846.60736,Europe,Europe
2000,South Africa,Australia,830.9628,Sub-Saharan Africa,Australia and New Zealand
2000,Argentina,Russian Federation,829.17957,Latin America and the Caribbean,Europe
2000,Germany,United States,827.06433,Europe,Northern America
2000,Brazil,Argentina,825.5434,Latin America and the Caribbean,Latin America and the Caribbean
2000,Russian Federation,Kazakhstan,822.293,Europe,Central and Southern Asia
2000,Belgium,Italy,816.44806,Europe,Europe
2000,Sri Lanka,Lebanon,814.7565,Central and Southern Asia,Northern Africa and Western Asia
2000,United Arab Emirates,Saudi Arabia,812.0,Northern Africa and Western Asia,Northern Africa and Western Asia
2000,Indonesia,Ethiopia,804.3766,Eastern and South-Eastern Asia (excl. China),Sub-Saharan Africa
2000,Indonesia,United Kingdom,800.72375,Eastern and South-Eastern Asia (excl. China),Europe
2000,Papua New Guinea,Germany,794.6,Oceania (excl. Australia and New Zealand),Europe
2000,Georgia,Mongolia,794.455,Northern Africa and Western Asia,Eastern and South-Eastern Asia (excl. China)
2000,Indonesia,New Zealand,793.86475,Eastern and South-Eastern Asia (excl. China),Australia and New Zealand
2000,Vietnam,Indonesia,789.585,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2000,Sri Lanka,Russian Federation,785.7307,Central and Southern Asia,Europe
2000,Turkey,"Areas, nes",760.356,Northern Africa and Western Asia,
2000,Indonesia,Germany,753.5985,Eastern and South-Eastern Asia (excl. China),Europe
2000,Turkey,Russian Federation,750.62,Northern Africa and Western Asia,Europe
2000,Indonesia,Kenya,749.82904,Eastern and South-Eastern Asia (excl. China),Sub-Saharan Africa
2000,Sri Lanka,New Zealand,748.785,Central and Southern Asia,Australia and New Zealand
2000,Singapore,Pakistan,748.468,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2000,Iran,United Arab Emirates,739.74,Central and Southern Asia,Northern Africa and Western Asia
2000,Rwanda,United Kingdom,739.633,Sub-Saharan Africa,Europe
2000,Sri Lanka,United States,729.49036,Central and Southern Asia,Northern America
2000,India,Kenya,729.413,Central and Southern Asia,Sub-Saharan Africa
2000,Argentina,Netherlands,727.9551,Latin America and the Caribbean,Europe
2000,China,Iran,727.33,China,Central and Southern Asia
2000,Sri Lanka,Azerbaijan,725.902,Central and Southern Asia,Northern Africa and Western Asia
2000,Vietnam,Russian Federation,724.6998,Eastern and South-Eastern Asia (excl. China),Europe
2000,Indonesia,Kazakhstan,724.39,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2000,Sri Lanka,Australia,703.16364,Central and Southern Asia,Australia and New Zealand
2000,Sri Lanka,"Other Asia, nes",698.6644,Central and Southern Asia,
2000,"Other Asia, nes",United States,696.42615,,Northern America
2000,Turkey,Free Zones,694.303,Northern Africa and Western Asia,
2000,Iran,Turkmenistan,693.0728,Central and Southern Asia,Central and Southern Asia
2000,Netherlands,Germany,690.85956,Europe,Europe
2000,Kenya,Turkey,682.5926,Sub-Saharan Africa,Northern Africa and Western Asia
2000,Germany,Italy,678.3563,Europe,Europe
2000,China,Netherlands,672.336,China,Europe
2000,Singapore,Malaysia,656.2806,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2000,United Kingdom,Ireland,653.3643,Europe,Europe
2000,India,Australia,644.4968,Central and Southern Asia,Australia and New Zealand
2000,China,Uzbekistan,640.797,China,Central and Southern Asia
2000,Georgia,Mongolia,637.1526,Northern Africa and Western Asia,Eastern and South-Eastern Asia (excl. China)
2000,India,Turkey,635.04175,Central and Southern Asia,Northern Africa and Western Asia
2000,China,Netherlands,632.57825,China,Europe
2000,Vietnam,Netherlands,632.3653,Eastern and South-Eastern Asia (excl. China),Europe
2000,Turkey,Poland,631.26587,Northern Africa and Western Asia,Europe
2000,South Africa,Netherlands,626.4431,Sub-Saharan Africa,Europe
2000,Sri Lanka,Uzbekistan,621.675,Central and Southern Asia,Central and Southern Asia
2000,China,Singapore,620.44165,China,Eastern and South-Eastern Asia (excl. China)
2000,India,Qatar,618.15356,Central and Southern Asia,Northern Africa and Western Asia
2000,"Other Asia, nes",Nigeria,612.412,,Sub-Saharan Africa
2000,Brazil,Chile,610.0,Latin America and the Caribbean,Latin America and the Caribbean
2000,China,France,608.3227,China,Europe
2000,China,Chad,603.75,China,Sub-Saharan Africa
2000,South Africa,Germany,603.4617,Sub-Saharan Africa,Europe
2000,Iran,Afghanistan,594.212,Central and Southern Asia,Central and Southern Asia
2000,China,Senegal,585.95245,China,Sub-Saharan Africa
2000,Germany,Sweden,581.2276,Europe,Europe
2000,Germany,Austria,579.67194,Europe,Europe
2000,"China, Hong Kong SAR",Nigeria,578.437,China,Sub-Saharan Africa
2000,Sri Lanka,Germany,577.4463,Central and Southern Asia,Europe
2000,Sri Lanka,Greece,573.9552,Central and Southern Asia,Europe
2000,Vietnam,India,572.9226,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2000,Sri Lanka,Croatia,571.778,Central and Southern Asia,Europe
2000,Ethiopia,Saudi Arabia,558.0,Sub-Saharan Africa,Northern Africa and Western Asia
2000,Netherlands,Russian Federation,553.499,Europe,Europe
2000,Indonesia,Ireland,550.50665,Eastern and South-Eastern Asia (excl. China),Europe
2000,Russian Federation,Kazakhstan,547.161,Europe,Central and Southern Asia
2000,United Kingdom,Japan,545.20636,Europe,Eastern and South-Eastern Asia (excl. China)
2000,Sri Lanka,Kuwait,545.155,Central and Southern Asia,Northern Africa and Western Asia
2000,Zimbabwe,Ireland,540.25653,Sub-Saharan Africa,Europe
2000,United Kingdom,Sweden,539.3251,Europe,Europe
2000,Vietnam,Singapore,538.13525,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2000,India,Ukraine,537.068,Central and Southern Asia,Europe
2000,Belgium,Netherlands,536.9949,Europe,Europe
2000,Papua New Guinea,Poland,534.971,Oceania (excl. Australia and New Zealand),Europe
2000,Argentina,Bolivia,529.4153,Latin America and the Caribbean,Latin America and the Caribbean
2000,China,Sri Lanka,526.2168,China,Central and Southern Asia
2000,United Kingdom,Germany,524.43066,Europe,Europe
2000,India,Libya,524.0,Central and Southern Asia,Northern Africa and Western Asia
2000,Indonesia,Egypt,520.08,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2000,Zimbabwe,Netherlands,520.07,Sub-Saharan Africa,Europe
2000,Sri Lanka,Kazakhstan,512.577,Central and Southern Asia,Central and Southern Asia
2000,Sri Lanka,Kyrgyzstan,503.49432,Central and Southern Asia,Central and Southern Asia
2000,Netherlands,Italy,503.19415,Europe,Europe
2000,Vietnam,Singapore,502.88947,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2000,Kenya,Germany,501.924,Sub-Saharan Africa,Europe
2000,Bangladesh,Russian Federation,499.145,Central and Southern Asia,Europe
2000,Netherlands,France,498.0936,Europe,Europe
2000,Argentina,New Zealand,494.2288,Latin America and the Caribbean,Australia and New Zealand
2000,China,"China, Hong Kong SAR",493.03864,China,China
2000,Vietnam,United States,492.98868,Eastern and South-Eastern Asia (excl. China),Northern America
2000,Zambia,"Congo, Democratic Republic",492.566,Sub-Saharan Africa,Sub-Saharan Africa
2000,Iran,Turkey,491.75717,Central and Southern Asia,Northern Africa and Western Asia
2000,Turkey,Netherlands,490.2609,Northern Africa and Western Asia,Europe
2000,Sri Lanka,Israel,489.47717,Central and Southern Asia,Northern Africa and Western Asia
2000,India,Japan,488.28522,Central and Southern Asia,Eastern and South-Eastern Asia (excl. China)
2000,Sri Lanka,Finland,487.72638,Central and Southern Asia,Europe
2000,Japan,United States,486.10727,Eastern and South-Eastern Asia (excl. China),Northern America
2000,Germany,Denmark,485.36594,Europe,Europe
2000,Kenya,Japan,484.95148,Sub-Saharan Africa,Eastern and South-Eastern Asia (excl. China)
2000,Vietnam,Iran,482.0,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2000,Indonesia,Australia,480.39508,Eastern and South-Eastern Asia (excl. China),Australia and New Zealand
2000,United Kingdom,Belgium,479.79776,Europe,Europe
2000,Kenya,Saudi Arabia,479.0,Sub-Saharan Africa,Northern Africa and Western Asia
2000,Sri Lanka,France,475.22742,Central and Southern Asia,Europe
2000,Malawi,Botswana,472.68964,Sub-Saharan Africa,Sub-Saharan Africa
2000,South Africa,Botswana,471.486,Sub-Saharan Africa,Sub-Saharan Africa
2000,Sri Lanka,Cyprus,470.33298,Central and Southern Asia,Northern Africa and Western Asia
2000,Sweden,Finland,464.94168,Europe,Europe
2000,Indonesia,Sri Lanka,464.29816,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2000,Sri Lanka,Ireland,456.80328,Central and Southern Asia,Europe
2000,Turkey,United States,454.10706,Northern Africa and Western Asia,Northern America
2000,Sri Lanka,Saudi Arabia,450.0,Central and Southern Asia,Northern Africa and Western Asia
2000,Germany,Netherlands,448.04456,Europe,Europe
2000,Vietnam,"China, Hong Kong SAR",446.0,Eastern and South-Eastern Asia (excl. China),China
2000,Russian Federation,Belarus,443.186,Europe,Europe
2000,China,Myanmar,440.794,China,Eastern and South-Eastern Asia (excl. China)
2000,Iran,India,438.83737,Central and Southern Asia,Central and Southern Asia
2000,India,Tunisia,438.29584,Central and Southern Asia,Northern Africa and Western Asia
2000,Indonesia,Brunei Darussalam,435.819,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2000,Iran,United Kingdom,432.79358,Central and Southern Asia,Europe
2000,Azerbaijan,Kyrgyzstan,427.2,Northern Africa and Western Asia,Central and Southern Asia
2000,Argentina,United States,424.80017,Latin America and the Caribbean,Northern America
2000,China,Poland,421.39963,China,Europe
2000,India,Kyrgyzstan,420.51462,Central and Southern Asia,Central and Southern Asia
2000,"Other Asia, nes",Botswana,410.0,,Sub-Saharan Africa
