Year,Exporter,Importer,Weight,Exporter_region,Import_region
2009,Vietnam,Australia,11420.113,Eastern and South-Eastern Asia (excl. China),Australia and New Zealand
2009,Colombia,France,11351.644,Latin America and the Caribbean,Europe
2009,Honduras,France,10930.207,Latin America and the Caribbean,Europe
2009,Brazil,Venezuela,10878.0,Latin America and the Caribbean,Latin America and the Caribbean
2009,Colombia,Italy,10851.418,Latin America and the Caribbean,Europe
2009,Italy,Austria,10766.816,Europe,Europe
2009,Honduras,"Korea, Republic",10765.314,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2009,Sweden,Denmark,10710.037,Europe,Europe
2009,Ethiopia,United States,10702.832,Sub-Saharan Africa,Northern America
2009,Burundi,Germany,10671.31,Sub-Saharan Africa,Europe
2009,Papua New Guinea,Australia,10630.52,Oceania (excl. Australia and New Zealand),Australia and New Zealand
2009,Switzerland,Netherlands,10501.425,Europe,Europe
2009,Colombia,United States,9986.993,Latin America and the Caribbean,Northern America
2009,Vietnam,Morocco,9870.151,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2009,Brazil,Croatia,9708.967,Latin America and the Caribbean,Europe
2009,Indonesia,France,9653.033,Eastern and South-Eastern Asia (excl. China),Europe
2009,Indonesia,India,9624.199,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2009,Guinea,Morocco,9524.008,Sub-Saharan Africa,Northern Africa and Western Asia
2009,Mexico,United States,9520.195,Latin America and the Caribbean,Northern America
2009,Mexico,Belgium,9501.298,Latin America and the Caribbean,Europe
2009,Estonia,Russian Federation,9381.532,Europe,Europe
2009,Brazil,Poland,9289.224,Latin America and the Caribbean,Europe
2009,Vietnam,Mexico,9266.345,Eastern and South-Eastern Asia (excl. China),Latin America and the Caribbean
2009,Germany,Luxembourg,9205.519,Europe,Europe
2009,Brazil,Cuba,9202.98,Latin America and the Caribbean,Latin America and the Caribbean
2009,India,Germany,9135.747,Central and Southern Asia,Europe
2009,Brazil,Australia,9087.586,Latin America and the Caribbean,Australia and New Zealand
2009,Poland,Czech Republic,8897.755,Europe,Europe
2009,Cote d'Ivoire,Spain,8703.318,Sub-Saharan Africa,Europe
2009,Indonesia,Australia,8577.389,Eastern and South-Eastern Asia (excl. China),Australia and New Zealand
2009,Vietnam,Israel,8540.998,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2009,Vietnam,South Africa,8475.908,Eastern and South-Eastern Asia (excl. China),Sub-Saharan Africa
2009,Indonesia,Morocco,8466.36,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2009,Colombia,Switzerland,8092.201,Latin America and the Caribbean,Europe
2009,Kenya,United States,7991.708,Sub-Saharan Africa,Northern America
2009,Kenya,Sweden,7911.961,Sub-Saharan Africa,Europe
2009,Guatemala,Belgium,7900.7246,Latin America and the Caribbean,Europe
2009,Honduras,United Kingdom,7826.6274,Latin America and the Caribbean,Europe
2009,Peru,Sweden,7806.348,Latin America and the Caribbean,Europe
2009,Brazil,Chile,7804.629,Latin America and the Caribbean,Latin America and the Caribbean
2009,Switzerland,France,7791.65,Europe,Europe
2009,Germany,Italy,7781.589,Europe,Europe
2009,Germany,Hungary,7761.504,Europe,Europe
2009,Tanzania,Germany,7713.13,Sub-Saharan Africa,Europe
2009,Indonesia,Georgia,7442.8555,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2009,India,Switzerland,7423.952,Central and Southern Asia,Europe
2009,Netherlands,Germany,7413.7285,Europe,Europe
2009,Germany,Belgium,7279.206,Europe,Europe
2009,Uganda,United States,7133.2207,Sub-Saharan Africa,Northern America
2009,Germany,Slovakia,7078.803,Europe,Europe
2009,Netherlands,France,7026.8,Europe,Europe
2009,Germany,France,7024.372,Europe,Europe
2009,Indonesia,Singapore,6989.748,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2009,India,Spain,6895.627,Central and Southern Asia,Europe
2009,Vietnam,Egypt,6813.0303,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2009,Nicaragua,Venezuela,6774.502,Latin America and the Caribbean,Latin America and the Caribbean
2009,Brazil,Montenegro,6758.2334,Latin America and the Caribbean,Europe
2009,Vietnam,Portugal,6756.9404,Eastern and South-Eastern Asia (excl. China),Europe
2009,Spain,Netherlands,6716.11,Europe,Europe
2009,Vietnam,Singapore,6665.508,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2009,Finland,Estonia,6632.9233,Europe,Europe
2009,Kenya,Belgium,6605.259,Sub-Saharan Africa,Europe
2009,Germany,Spain,6555.409,Europe,Europe
2009,Germany,France,6482.167,Europe,Europe
2009,Papua New Guinea,Japan,6467.618,Oceania (excl. Australia and New Zealand),Eastern and South-Eastern Asia (excl. China)
2009,Germany,Belgium,6444.5547,Europe,Europe
2009,Honduras,"Korea, Democratic People’s Republic",6428.747,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2009,Indonesia,Ecuador,6424.32,Eastern and South-Eastern Asia (excl. China),Latin America and the Caribbean
2009,Ethiopia,Former Sudan,6403.66,Sub-Saharan Africa,
2009,Honduras,Japan,6398.7124,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2009,Honduras,Sweden,6373.5713,Latin America and the Caribbean,Europe
2009,China,Japan,6327.8506,China,Eastern and South-Eastern Asia (excl. China)
2009,Indonesia,Egypt,6310.893,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2009,Indonesia,"Korea, Republic",6300.588,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2009,Peru,"Korea, Republic",6258.916,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2009,Ethiopia,Belgium,6248.417,Sub-Saharan Africa,Europe
2009,Netherlands,France,6214.928,Europe,Europe
2009,Colombia,Finland,6208.2227,Latin America and the Caribbean,Europe
2009,Colombia,Norway,6176.3477,Latin America and the Caribbean,Europe
2009,Germany,Romania,6145.8438,Europe,Europe
2009,Brazil,Denmark,6142.659,Latin America and the Caribbean,Europe
2009,Spain,Switzerland,6114.376,Europe,Europe
2009,El Salvador,Japan,6093.163,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2009,Rwanda,Belgium,6079.215,Sub-Saharan Africa,Europe
2009,Ethiopia,France,6051.143,Sub-Saharan Africa,Europe
2009,Cote d'Ivoire,Italy,6009.9478,Sub-Saharan Africa,Europe
2009,Brazil,Portugal,5976.5674,Latin America and the Caribbean,Europe
2009,Austria,Germany,5975.1987,Europe,Europe
2009,Guinea,Algeria,5952.48,Sub-Saharan Africa,Northern Africa and Western Asia
2009,Brazil,Jordan,5923.8115,Latin America and the Caribbean,Northern Africa and Western Asia
2009,Tanzania,United States,5907.9893,Sub-Saharan Africa,Northern America
2009,Nicaragua,Spain,5887.2246,Latin America and the Caribbean,Europe
2009,Vietnam,Netherlands,5874.8716,Eastern and South-Eastern Asia (excl. China),Europe
2009,India,Belgium,5845.1104,Central and Southern Asia,Europe
2009,Mexico,Canada,5844.6855,Latin America and the Caribbean,Northern America
2009,Germany,United States,5838.1323,Europe,Northern America
2009,Honduras,Finland,5794.5312,Latin America and the Caribbean,Europe
2009,Germany,United Kingdom,5733.7637,Europe,Europe
2009,Uganda,Singapore,5674.261,Sub-Saharan Africa,Eastern and South-Eastern Asia (excl. China)
2009,Costa Rica,Germany,5672.2607,Latin America and the Caribbean,Europe
2009,Brazil,Austria,5521.9517,Latin America and the Caribbean,Europe
2009,Kenya,Finland,5417.351,Sub-Saharan Africa,Europe
2009,Netherlands,Germany,5415.966,Europe,Europe
2009,Uganda,India,5310.7827,Sub-Saharan Africa,Central and Southern Asia
2009,Ethiopia,Italy,5296.6045,Sub-Saharan Africa,Europe
2009,Brazil,Tunisia,5292.4043,Latin America and the Caribbean,Northern Africa and Western Asia
2009,Indonesia,Armenia,5242.5654,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2009,Brazil,Ecuador,5240.46,Latin America and the Caribbean,Latin America and the Caribbean
2009,Nicaragua,Finland,5218.779,Latin America and the Caribbean,Europe
2009,Indonesia,South Africa,5207.205,Eastern and South-Eastern Asia (excl. China),Sub-Saharan Africa
2009,El Salvador,Canada,5204.6846,Latin America and the Caribbean,Northern America
2009,Germany,Netherlands,5203.5347,Europe,Europe
2009,Switzerland,United States,5200.406,Europe,Northern America
2009,United States,Japan,5148.337,Northern America,Eastern and South-Eastern Asia (excl. China)
2009,Indonesia,"Other Asia, nes",5114.009,Eastern and South-Eastern Asia (excl. China),
2009,Germany,Sweden,5112.3486,Europe,Europe
2009,Peru,Italy,5064.95,Latin America and the Caribbean,Europe
2009,Indonesia,Romania,5024.2207,Eastern and South-Eastern Asia (excl. China),Europe
2009,El Salvador,Belgium,5024.014,Latin America and the Caribbean,Europe
2009,Peru,Canada,5014.5327,Latin America and the Caribbean,Northern America
2009,Italy,Switzerland,4961.9785,Europe,Europe
2009,Guatemala,Finland,4956.304,Latin America and the Caribbean,Europe
2009,Vietnam,Bulgaria,4926.305,Eastern and South-Eastern Asia (excl. China),Europe
2009,Vietnam,Serbia,4909.721,Eastern and South-Eastern Asia (excl. China),Europe
2009,Costa Rica,Belgium,4842.0835,Latin America and the Caribbean,Europe
2009,Nicaragua,Germany,4796.9795,Latin America and the Caribbean,Europe
2009,Honduras,Switzerland,4747.852,Latin America and the Caribbean,Europe
2009,India,Croatia,4654.4624,Central and Southern Asia,Europe
2009,Germany,Belgium,4649.912,Europe,Europe
2009,Italy,United Kingdom,4641.946,Europe,Europe
2009,Nicaragua,Belgium,4561.018,Latin America and the Caribbean,Europe
2009,Germany,Lithuania,4554.001,Europe,Europe
2009,Germany,Netherlands,4499.245,Europe,Europe
2009,Portugal,Spain,4485.259,Europe,Europe
2009,Vietnam,Tunisia,4406.6636,Eastern and South-Eastern Asia (excl. China),Northern Africa and Western Asia
2009,Bulgaria,Romania,4405.769,Europe,Europe
2009,Indonesia,Bulgaria,4405.519,Eastern and South-Eastern Asia (excl. China),Europe
2009,Vietnam,Romania,4397.1455,Eastern and South-Eastern Asia (excl. China),Europe
2009,Nicaragua,Canada,4388.537,Latin America and the Caribbean,Northern America
2009,Guatemala,United States,4359.244,Latin America and the Caribbean,Northern America
2009,India,Jordan,4329.9136,Central and Southern Asia,Northern Africa and Western Asia
2009,Uganda,Poland,4326.1865,Sub-Saharan Africa,Europe
2009,Cameroon,Algeria,4324.384,Sub-Saharan Africa,Northern Africa and Western Asia
2009,Italy,Greece,4255.678,Europe,Europe
2009,Germany,Spain,4251.3164,Europe,Europe
2009,Germany,Czech Republic,4115.4316,Europe,Europe
2009,Canada,United States,4093.3508,Northern America,Northern America
2009,Rwanda,Germany,4018.8943,Sub-Saharan Africa,Europe
2009,Guatemala,Netherlands,3994.127,Latin America and the Caribbean,Europe
2009,Sweden,United States,3971.0818,Europe,Northern America
2009,Belgium,Germany,3865.926,Europe,Europe
2009,Cameroon,Portugal,3864.405,Sub-Saharan Africa,Europe
2009,Vietnam,Austria,3851.2026,Eastern and South-Eastern Asia (excl. China),Europe
2009,Tanzania,Belgium,3837.066,Sub-Saharan Africa,Europe
2009,Spain,Portugal,3728.9072,Europe,Europe
2009,Ecuador,United States,3711.4626,Latin America and the Caribbean,Northern America
2009,Italy,United States,3704.9265,Europe,Northern America
2009,El Salvador,United States,3689.912,Latin America and the Caribbean,Northern America
2009,Togo,Belgium,3684.4,Sub-Saharan Africa,Europe
2009,Lao PDR,Poland,3651.734,Eastern and South-Eastern Asia (excl. China),Europe
2009,Honduras,Spain,3639.2039,Latin America and the Caribbean,Europe
2009,Indonesia,Switzerland,3636.768,Eastern and South-Eastern Asia (excl. China),Europe
2009,Brazil,United States,3623.338,Latin America and the Caribbean,Northern America
2009,Colombia,Australia,3617.6836,Latin America and the Caribbean,Australia and New Zealand
2009,Germany,Australia,3593.917,Europe,Australia and New Zealand
2009,Slovakia,Austria,3591.002,Europe,Europe
2009,Guatemala,Norway,3555.1064,Latin America and the Caribbean,Europe
2009,Honduras,Netherlands,3551.8477,Latin America and the Caribbean,Europe
2009,Germany,United Kingdom,3534.0837,Europe,Europe
2009,United States,Japan,3531.8735,Northern America,Eastern and South-Eastern Asia (excl. China)
2009,Peru,France,3529.594,Latin America and the Caribbean,Europe
2009,Italy,Russian Federation,3470.764,Europe,Europe
2009,Cote d'Ivoire,France,3467.5986,Sub-Saharan Africa,Europe
2009,Peru,United Kingdom,3455.6482,Latin America and the Caribbean,Europe
2009,France,Italy,3453.1782,Europe,Europe
2009,Brazil,Czech Republic,3448.7053,Latin America and the Caribbean,Europe
2009,India,Greece,3448.7031,Central and Southern Asia,Europe
2009,Belgium,United Kingdom,3428.4043,Europe,Europe
2009,Vietnam,Canada,3399.8555,Eastern and South-Eastern Asia (excl. China),Northern America
2009,Netherlands,Belgium,3396.8862,Europe,Europe
2009,Vietnam,Thailand,3394.9558,Eastern and South-Eastern Asia (excl. China),Eastern and South-Eastern Asia (excl. China)
2009,Uganda,Portugal,3364.5354,Sub-Saharan Africa,Europe
2009,Lao PDR,Germany,3363.471,Eastern and South-Eastern Asia (excl. China),Europe
2009,Costa Rica,Italy,3349.651,Latin America and the Caribbean,Europe
2009,Vietnam,United States,3346.5933,Eastern and South-Eastern Asia (excl. China),Northern America
2009,Russian Federation,Ukraine,3317.873,Europe,Europe
2009,Burundi,Sweden,3315.0,Sub-Saharan Africa,Europe
2009,"Congo, Democratic Republic",Italy,3311.78,Sub-Saharan Africa,Europe
2009,Italy,Australia,3302.7124,Europe,Australia and New Zealand
2009,Germany,Italy,3281.5342,Europe,Europe
2009,Netherlands,Sweden,3252.676,Europe,Europe
2009,Czech Republic,Slovakia,3250.1787,Europe,Europe
2009,Germany,Greece,3154.4053,Europe,Europe
2009,India,Kuwait,3151.837,Central and Southern Asia,Northern Africa and Western Asia
2009,Netherlands,United Kingdom,3134.065,Europe,Europe
2009,El Salvador,France,3115.5288,Latin America and the Caribbean,Europe
2009,Austria,Hungary,3109.8613,Europe,Europe
2009,Dominican Republic,United States,3095.9844,Latin America and the Caribbean,Northern America
2009,Rwanda,Eswatini,3095.505,Sub-Saharan Africa,Sub-Saharan Africa
2009,Mexico,United States,3094.8955,Latin America and the Caribbean,Northern America
2009,Burundi,Belgium,3078.796,Sub-Saharan Africa,Europe
2009,Czech Republic,France,3021.0508,Europe,Europe
2009,Poland,Slovakia,2996.71,Europe,Europe
2009,Vietnam,Slovenia,2995.9785,Eastern and South-Eastern Asia (excl. China),Europe
2009,Nicaragua,Sweden,2975.8389,Latin America and the Caribbean,Europe
2009,Guinea,France,2973.9,Sub-Saharan Africa,Europe
2009,Lao PDR,Belgium,2965.916,Eastern and South-Eastern Asia (excl. China),Europe
2009,Spain,France,2958.91,Europe,Europe
2009,Uganda,Algeria,2888.4275,Sub-Saharan Africa,Northern Africa and Western Asia
2009,Brazil,Algeria,2856.8887,Latin America and the Caribbean,Northern Africa and Western Asia
2009,Mexico,Japan,2843.1858,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2009,Germany,Switzerland,2840.1875,Europe,Europe
2009,Kenya,United Kingdom,2828.1785,Sub-Saharan Africa,Europe
2009,Uganda,France,2808.4753,Sub-Saharan Africa,Europe
2009,Nicaragua,France,2805.2668,Latin America and the Caribbean,Europe
2009,India,Portugal,2792.6787,Central and Southern Asia,Europe
2009,Vietnam,Greece,2789.7139,Eastern and South-Eastern Asia (excl. China),Europe
2009,Indonesia,Iran,2781.591,Eastern and South-Eastern Asia (excl. China),Central and Southern Asia
2009,Germany,Ukraine,2775.1118,Europe,Europe
2009,India,Australia,2740.2651,Central and Southern Asia,Australia and New Zealand
2009,Indonesia,Canada,2730.4722,Eastern and South-Eastern Asia (excl. China),Northern America
2009,Brazil,North Macedonia,2710.9446,Latin America and the Caribbean,Europe
2009,Costa Rica,Japan,2690.2961,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2009,Honduras,Canada,2681.7253,Latin America and the Caribbean,Northern America
2009,Peru,Japan,2677.1472,Latin America and the Caribbean,Eastern and South-Eastern Asia (excl. China)
2009,Brazil,Israel,2652.4963,Latin America and the Caribbean,Northern Africa and Western Asia
2009,Honduras,Portugal,2623.4778,Latin America and the Caribbean,Europe
2009,Slovakia,Czech Republic,2622.9553,Europe,Europe
2009,India,France,2594.6372,Central and Southern Asia,Europe
2009,Poland,Ukraine,2593.3179,Europe,Europe
2009,Canada,United States,2590.413,Northern America,Northern America
2009,Nicaragua,Italy,2586.9749,Latin America and the Caribbean,Europe
2009,Peru,Poland,2572.5486,Latin America and the Caribbean,Europe
2009,Brazil,Romania,2558.4792,Latin America and the Caribbean,Europe
2009,Guatemala,Switzerland,2557.4346,Latin America and the Caribbean,Europe
2009,Austria,Slovakia,2557.412,Europe,Europe
2009,Finland,Russian Federation,2556.2231,Europe,Europe
2009,United States,Canada,2550.0933,Northern America,Northern America
2009,Mexico,France,2528.005,Latin America and the Caribbean,Europe
2009,El Salvador,Italy,2514.2722,Latin America and the Caribbean,Europe
2009,Cameroon,France,2495.7336,Sub-Saharan Africa,Europe
2009,Brazil,United States,2489.2236,Latin America and the Caribbean,Northern America
2009,Peru,Netherlands,2475.1008,Latin America and the Caribbean,Europe
2009,Germany,Latvia,2473.57,Europe,Europe
2009,Indonesia,United States,2466.7212,Eastern and South-Eastern Asia (excl. China),Northern America
2009,Germany,Italy,2466.5283,Europe,Europe
2009,Switzerland,Italy,2428.0293,Europe,Europe
2009,Vietnam,Cuba,2410.819,Eastern and South-Eastern Asia (excl. China),Latin America and the Caribbean
2009,United States,"Korea, Republic",2391.085,Northern America,Eastern and South-Eastern Asia (excl. China)
2009,Uganda,Serbia,2381.512,Sub-Saharan Africa,Europe
2009,Costa Rica,Netherlands,2380.7656,Latin America and the Caribbean,Europe
2009,"Other Europe, nes",Slovakia,2357.639,,Europe
2009,Cameroon,Germany,2340.2969,Sub-Saharan Africa,Europe
2009,Vietnam,Estonia,2331.7998,Eastern and South-Eastern Asia (excl. China),Europe
2009,Peru,United States,2321.4766,Latin America and the Caribbean,Northern America
2009,Netherlands,Spain,2311.6746,Europe,Europe
2009,Tanzania,Algeria,2309.697,Sub-Saharan Africa,Northern Africa and Western Asia
2009,Colombia,Netherlands,2283.204,Latin America and the Caribbean,Europe
2009,Guinea,Germany,2281.0522,Sub-Saharan Africa,Europe
2009,Vietnam,Czech Republic,2266.691,Eastern and South-Eastern Asia (excl. China),Europe
2009,Colombia,United States,2265.4883,Latin America and the Caribbean,Northern America
2009,Czech Republic,Germany,2254.5015,Europe,Europe
